# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  2 42 0.326529
  3 42 0.351253
  4 42 1.85678
  5 42 6.37908
  6 42 2.2105
  7 42 1.71288
  8 42 3.19651
  9 42 -0.382736
  10 42 -3.55842
  11 42 -0.706911
  12 42 -0.760414
  13 42 0.71351
  14 42 2.21605
  15 42 -0.342951
  16 42 -3.95067
  17 42 2.44544
  18 42 -5.53675
  19 42 1.75146
  20 42 -3.1877
18200 20 840
  1 42 3.6083
  2 42 -1.36785
  3 42 1.68083
  4 42 3.96005
  5 42 -6.17929
  6 42 3.50886
  7 42 0.107301
  8 42 5.59042
  9 42 1.78475
  10 42 -0.0562262
  11 42 1.61419
  12 42 -1.25663
  13 42 -1.28142
  14 42 5.50828
  15 42 -1.96607
  16 42 0.206714
  17 42 -0.858638
  18 42 0.449451
  19 42 0.968046
  20 42 1.29814
18300 20 840
  1 42 4.2953
  2 42 -2.27273
  3 42 -6.66185
  4 42 -2.58885
  5 42 0.438489
  6 42 -1.20438
  7 42 -7.67371
  8 42 2.566
  9 42 2.14037
  10 42 4.63632
  11 42 -2.14903
  12 42 -0.246682
  13 42 3.1532
  14 42 0.0142308
  15 42 -0.629593
  16 42 1.04382
  17 42 3.07335
  18 42 -3.75912
  19 42 -5.29241
  20 42 -3.74503
18400 20 840
  1 42 3.7908
  2 42 0.580201
  3 42 1.26739
  4 42 0.570507
  5 42 4.30972
  6 42 -3.71563
  7 42 3.78181
  8 42 0.829293
  9 42 -1.14606
  10 42 -4.04044
  11 42 1.7694
  12 42 -0.105882
  13 42 -1.24794
  14 42 -0.10914
  15 42 -0.110002
  16 42 3.07635
  17 42 -1.12029
  18 42 -2.77371
  19 42 -3.40643
  20 42 -0.542531
18500 20 840
  1 42 -2.16928
  2 42 -0.946103
  3 42 1.54771
  4 42 -1.40529
  5 42 4.11722
  6 42 6.40223
  7 42 -1.90183
  8 42 -1.71818
  9 42 1.46625
  10 42 -0.059259
  11 42 1.92426
  12 42 1.13594
  13 42 2.69087
  14 42 0.116907
  15 42 -1.816
  16 42 -3.5671
  17 42 -2.41593
  18 42 1.45775
  19 42 -3.0351
  20 42 -3.78703
18600 20 840
  1 42 0.478107
  2 42 4.04682
  3 42 -5.25865
  4 42 -1.77465
  5 42 0.764187
  6 42 2.38543
  7 42 -3.37971
  8 42 -0.194926
  9 42 -2.93539
  10 42 1.42039
  11 42 2.25168
  12 42 -1.78342
  13 42 -2.87937
  14 42 -0.440359
  15 42 4.2007
  16 42 -1.51236
  17 42 0.618686
  18 42 0.873997
  19 42 -0.706301
  20 42 -0.275088
18700 20 840
  1 42 -2.67527
  2 42 -4.378
  3 42 -1.08584
  4 42 -0.762471
  5 42 -0.871724
  6 42 1.23863
  7 42 0.620936
  8 42 -0.542239
  9 42 -5.9218
  10 42 0.362634
  11 42 1.85523
  12 42 0.0670827
  13 42 -2.14742
  14 42 -0.466704
  15 42 2.01896
  16 42 4.98962
  17 42 2.74548
  18 42 3.87988
  19 42 7.07007
  20 42 -0.42302
18800 20 840
  1 42 -1.85406
  2 42 -2.18284
  3 42 -2.17665
  4 42 -0.131387
  5 42 4.03007
  6 42 -1.96826
  7 42 -0.468919
  8 42 2.57131
  9 42 -6.50482
  10 42 0.56955
  11 42 3.54383
  12 42 2.85442
  13 42 -1.20592
  14 42 0.575408
  15 42 -5.26334
  16 42 -3.08484
  17 42 3.31715
  18 42 2.77729
  19 42 4.87262
  20 42 1.83588
18900 20 840
  1 42 -2.06327
  2 42 1.46374
  3 42 -1.18298
  4 42 5.87845
  5 42 4.50122
  6 42 2.1215
  7 42 0.772938
  8 42 2.97569
  9 42 -1.41273
  10 42 0.888824
  11 42 2.38565
  12 42 -2.67046
  13 42 -2.74722
  14 42 1.80732
  15 42 -0.346984
  16 42 0.504875
  17 42 -2.26805
  18 42 0.0769399
  19 42 -3.20216
  20 42 5.18035
19000 20 840
  1 42 -1.32268
  2 42 2.70937
  3 42 -4.29454
  4 42 -0.557365
  5 42 -3.25512
  6 42 1.69738
  7 42 -1.23807
  8 42 3.13418
  9 42 -5.69606
  10 42 5.19417
  11 42 -1.09027
  12 42 -1.67917
  13 42 1.86294
  14 42 4.75686
  15 42 -0.0163422
  16 42 -1.67813
  17 42 1.97175
  18 42 1.10527
  19 42 -1.94137
  20 42 4.58149
19100 20 840
  1 42 2.0381
  2 42 -2.65167
  3 42 -7.19316
  4 42 -2.69412
  5 42 1.37064
  6 42 -1.2242
  7 42 1.65133
  8 42 4.37068
  9 42 -3.9555
  10 42 -1.27422
  11 42 -3.83928
  12 42 -1.5726
  13 42 1.40248
  14 42 0.480091
  15 42 -2.62008
  16 42 -2.46997
  17 42 4.45741
  18 42 -2.37052
  19 42 -3.0058
  20 42 1.59761
19200 20 840
  1 42 1.32436
  2 42 -1.5459
  3 42 1.68851
  4 42 -4.74342
  5 42 3.45729
  6 42 2.28263
  7 42 6.45814
  8 42 4.87232
  9 42 2.15679
  10 42 0.201118
  11 42 1.52333
  12 42 0.778255
  13 42 1.29567
  14 42 0.383106
  15 42 2.37354
  16 42 -1.30296
  17 42 -0.67062
  18 42 -1.71837
  19 42 2.5701
  20 42 -5.23458
19300 20 840
  1 42 3.22593
  2 42 -1.17968
  3 42 -7.50859
  4 42 -0.525705
  5 42 -2.02158
  6 42 -0.321202
  7 42 -0.188237
  8 42 0.661759
  9 42 4.72184
  10 42 2.96245
  11 42 0.110184
  12 42 -1.45436
  13 42 -1.28867
  14 42 -1.66274
  15 42 2.21368
  16 42 -5.05676
  17 42 0.496178
  18 42 -8.35504
  19 42 -1.00326
  20 42 -3.43708
19400 20 840
  1 42 -0.692134
  2 42 3.40401
  3 42 1.35105
  4 42 0.393284
  5 42 4.92675
  6 42 0.616488
  7 42 1.20924
  8 42 -1.34494
  9 42 1.53596
  10 42 -3.29861
  11 42 -4.34137
  12 42 -0.222068
  13 42 -0.107316
  14 42 0.876443
  15 42 8.67186
  16 42 2.48441
  17 42 -1.77052
  18 42 -5.48159
  19 42 2.06789
  20 42 -4.41048
19500 20 840
  1 42 2.25363
  2 42 -4.05994
  3 42 -0.247763
  4 42 3.23936
  5 42 -2.26063
  6 42 3.61898
  7 42 -0.232497
  8 42 1.71146
  9 42 -3.80523
  10 42 -1.90037
  11 42 1.39085
  12 42 0.32837
  13 42 -0.0327822
  14 42 1.83034
  15 42 2.93973
  16 42 -2.6654
  17 42 2.51304
  18 42 -2.04476
  19 42 6.055
  20 42 -1.84607
19600 20 840
  1 42 3.6694
  2 42 -2.21907
  3 42 -0.395077
  4 42 0.0723679
  5 42 3.89432
  6 42 -1.39746
  7 42 -4.14216
  8 42 2.08087
  9 42 0.561332
  10 42 -0.190454
  11 42 1.38562
  12 42 0.00501345
  13 42 -0.078638
  14 42 -0.853743
  15 42 0.549981
  16 42 1.98808
  17 42 -1.79873
  18 42 0.527477
  19 42 -2.12293
  20 42 -3.35028
19700 20 840
  1 42 4.00053
  2 42 0.954747
  3 42 -2.48099
  4 42 3.20013
  5 42 1.8409
  6 42 -0.667228
  7 42 -3.441
  8 42 -0.663867
  9 42 0.265565
  10 42 1.48225
  11 42 0.887413
  12 42 -3.60167
  13 42 -2.50546
  14 42 1.71812
  15 42 0.550425
  16 42 6.63523
  17 42 1.89502
  18 42 -4.04247
  19 42 -4.51505
  20 42 -1.45114
19800 20 840
  1 42 0.00135146
  2 42 -1.09314
  3 42 -0.0371545
  4 42 1.66203
  5 42 4.31881
  6 42 0.276406
  7 42 -1.79132
  8 42 -0.999494
  9 42 -4.669
  10 42 0.794763
  11 42 -3.77519
  12 42 -1.40466
  13 42 3.71425
  14 42 5.58011
  15 42 -4.37355
  16 42 2.00228
  17 42 1.92553
  18 42 3.07055
  19 42 -3.34458
  20 42 4.52047
19900 20 840
  1 42 0.969173
  2 42 0.760751
  3 42 -0.421788
  4 42 -3.39443
  5 42 7.24571
  6 42 6.03307
  7 42 -3.01003
  8 42 1.64804
  9 42 -1.43541
  10 42 -1.44168
  11 42 1.5115
  12 42 -1.03395
  13 42 2.00401
  14 42 -0.718784
  15 42 -0.557434
  16 42 1.14159
  17 42 3.69328
  18 42 -1.35655
  19 42 -3.30737
  20 42 -0.656386
20000 20 840
  1 42 0.608156
  2 42 0.89635
  3 42 -3.56224
  4 42 -4.90127
  5 42 -2.06247
  6 42 0.329822
  7 42 1.6958
  8 42 -0.0384358
  9 42 -1.20581
  10 42 1.74974
  11 42 -0.278429
  12 42 0.363755
  13 42 -1.59211
  14 42 -0.850209
  15 42 1.91633
  16 42 2.43813
  17 42 -0.16509
  18 42 2.3388
  19 42 4.11378
  20 42 -0.61686
20100 20 840
  1 42 -1.6937
  2 42 -0.920803
  3 42 -6.84474
  4 42 -2.51127
  5 42 6.22911
  6 42 -1.95902
  7 42 -1.7591
  8 42 -4.39655
  9 42 -4.37415
  10 42 0.0162038
  11 42 0.216359
  12 42 -1.8508
  13 42 2.51051
  14 42 -3.30511
  15 42 -0.753007
  16 42 -0.215782
  17 42 2.10915
  18 42 -3.15224
  19 42 3.14955
  20 42 -1.37171
20200 20 840
  1 42 -1.83475
  2 42 2.19129
  3 42 -2.74736
  4 42 2.5924
  5 42 2.9624
  6 42 4.52552
  7 42 3.61943
  8 42 0.875651
  9 42 -7.85967
  10 42 -2.6359
  11 42 -2.59928
  12 42 -0.429694
  13 42 -2.71333
  14 42 4.41646
  15 42 0.970935
  16 42 -0.207831
  17 42 -0.334622
  18 42 1.59971
  19 42 6.25516
  20 42 4.39365
20300 20 840
  1 42 -2.69824
  2 42 -3.91023
  3 42 -5.61588
  4 42 1.05442
  5 42 -3.42234
  6 42 4.19379
  7 42 -2.79429
  8 42 3.31936
  9 42 -3.48706
  10 42 1.37098
  11 42 4.14254
  12 42 -1.88229
  13 42 -0.195911
  14 42 0.420955
  15 42 2.75394
  16 42 -3.80562
  17 42 -0.392936
  18 42 0.644322
  19 42 2.46772
  20 42 2.97828
20400 20 840
  1 42 2.55185
  2 42 1.11691
  3 42 -8.42919
  4 42 -1.30041
  5 42 0.387093
  6 42 -3.59902
  7 42 3.21308
  8 42 5.11333
  9 42 2.03649
  10 42 0.538243
  11 42 -2.34261
  12 42 0.284377
  13 42 -4.22245
  14 42 0.105521
  15 42 -0.385371
  16 42 0.305748
  17 42 -0.984361
  18 42 -2.45647
  19 42 -3.45438
  20 42 0.339058
20500 20 840
  1 42 -0.963558
  2 42 -2.52847
  3 42 -4.74684
  4 42 3.7633
  5 42 0.500253
  6 42 -3.51135
  7 42 2.75785
  8 42 3.82492
  9 42 -0.82222
  10 42 2.58852
  11 42 -1.80404
  12 42 -1.04108
  13 42 0.69834
  14 42 2.83453
  15 42 0.895099
  16 42 -2.41931
  17 42 0.849014
  18 42 -2.55927
  19 42 -2.06601
  20 42 -0.9671
20600 20 840
  1 42 1.51408
  2 42 -2.51164
  3 42 -1.5807
  4 42 -2.59426
  5 42 0.12237
  6 42 1.74422
  7 42 0.794681
  8 42 6.434
  9 42 1.67343
  10 42 4.79614
  11 42 -1.24564
  12 42 -2.19035
  13 42 2.03964
  14 42 2.53239
  15 42 -0.876487
  16 42 -7.03697
  17 42 2.49975
  18 42 0.973958
  19 42 -3.62516
  20 42 -1.57051
20700 20 840
  1 42 1.33146
  2 42 -0.0761734
  3 42 1.1022
  4 42 1.44885
  5 42 -2.33364
  6 42 1.55344
  7 42 0.81431
  8 42 3.65969
  9 42 7.72961
  10 42 -0.439468
  11 42 -4.06673
  12 42 -1.33109
  13 42 -4.44634
  14 42 -0.314229
  15 42 6.80133
  16 42 -1.28614
  17 42 -1.5008
  18 42 -2.51391
  19 42 1.00148
  20 42 -8.31657
20800 20 840
  1 42 0.457419
  2 42 -0.700888
  3 42 0.67781
  4 42 -2.74548
  5 42 0.814826
  6 42 0.102207
  7 42 1.77793
  8 42 1.42915
  9 42 0.613498
  10 42 3.00285
  11 42 0.482975
  12 42 1.8985
  13 42 -0.231316
  14 42 -1.12301
  15 42 2.15227
  16 42 -2.98686
  17 42 -1.16255
  18 42 -0.727476
  19 42 6.09902
  20 42 -5.40527
20900 20 840
  1 42 2.9077
  2 42 -2.74886
  3 42 -0.65461
  4 42 4.59213
  5 42 6.90644
  6 42 1.18284
  7 42 0.447599
  8 42 0.290323
  9 42 -3.47951
  10 42 1.0412
  11 42 -1.37834
  12 42 -0.561096
  13 42 -0.675095
  14 42 -2.84199
  15 42 -1.25361
  16 42 -1.12924
  17 42 -0.0860949
  18 42 -3.95061
  19 42 2.08306
  20 42 -1.00667
21000 20 840
  1 42 -1.14047
  2 42 4.91788
  3 42 2.17587
  4 42 0.914013
  5 42 5.57547
  6 42 8.51984
  7 42 -3.28609
  8 42 -0.717712
  9 42 -5.89914
  10 42 0.88018
  11 42 1.02578
  12 42 -0.228415
  13 42 2.37209
  14 42 2.10812
  15 42 4.38365
  16 42 1.09115
  17 42 -2.32555
  18 42 -1.62369
  19 42 0.103509
  20 42 -0.260516
21100 20 840
  1 42 2.06562
  2 42 -0.988234
  3 42 -2.52078
  4 42 2.13471
  5 42 0.452409
  6 42 1.84526
  7 42 -4.60429
  8 42 -0.913646
  9 42 -2.43136
  10 42 -2.24683
  11 42 -1.29253
  12 42 -1.68956
  13 42 1.18746
  14 42 -1.00081
  15 42 -2.32886
  16 42 -0.352886
  17 42 0.960025
  18 42 -2.18697
  19 42 -1.02484
  20 42 3.20265
21200 20 840
  1 42 1.45712
  2 42 3.6839
  3 42 -0.603721
  4 42 -2.49122
  5 42 9.48509
  6 42 2.96226
  7 42 0.427336
  8 42 0.61878
  9 42 0.429491
  10 42 -0.529471
  11 42 -3.63256
  12 42 2.32779
  13 42 -0.254899
  14 42 1.32596
  15 42 -2.82091
  16 42 6.89585
  17 42 -0.199528
  18 42 -0.787642
  19 42 -0.831844
  20 42 0.75258
21300 20 840
  1 42 1.95328
  2 42 -5.5223
  3 42 -8.17216
  4 42 -2.88746
  5 42 0.574108
  6 42 -0.433159
  7 42 -3.06605
  8 42 2.11266
  9 42 -3.75874
  10 42 5.21898
  11 42 2.63622
  12 42 -3.12891
  13 42 1.72037
  14 42 0.496389
  15 42 -3.39123
  16 42 0.156423
  17 42 6.26044
  18 42 1.89059
  19 42 1.27143
  20 42 4.76426
21400 20 840
  1 42 -1.4368
  2 42 -0.20388
  3 42 -2.79489
  4 42 -7.17064
  5 42 5.23922
  6 42 -1.7773
  7 42 2.32571
  8 42 0.0191111
  9 42 1.22294
  10 42 1.08169
  11 42 -6.36334
  12 42 -1.53223
  13 42 1.95969
  14 42 0.365857
  15 42 0.44609
  16 42 1.87921
  17 42 1.49402
  18 42 0.178126
  19 42 -2.21362
  20 42 -0.596818
21500 20 840
  1 42 -2.22941
  2 42 2.55239
  3 42 -6.28905
  4 42 0.595814
  5 42 -2.12754
  6 42 -0.405465
  7 42 1.47962
  8 42 0.469
  9 42 -1.57239
  10 42 -3.2818
  11 42 -3.03686
  12 42 1.17062
  13 42 -2.59945
  14 42 3.17766
  15 42 4.53493
  16 42 -2.8593
  17 42 1.60004
  18 42 -1.26012
  19 42 4.1493
  20 42 -2.48819
21600 20 840
  1 42 1.04607
  2 42 -4.56221
  3 42 -4.3064
  4 42 -2.53627
  5 42 0.115938
  6 42 -1.48249
  7 42 2.96525
  8 42 3.33325
  9 42 -2.06289
  10 42 3.15562
  11 42 -3.27559
  12 42 -0.0175234
  13 42 -1.08089
  14 42 1.5983
  15 42 0.252855
  16 42 -2.25885
  17 42 2.15249
  18 42 4.63036
  19 42 4.12449
  20 42 1.13252
21700 20 840
  1 42 3.09589
  2 42 -1.60028
  3 42 -4.45276
  4 42 1.31405
  5 42 0.833061
  6 42 0.277199
  7 42 -0.546633
  8 42 1.00408
  9 42 -1.44437
  10 42 -0.29943
  11 42 3.52341
  12 42 -0.702196
  13 42 -5.82264
  14 42 -0.744828
  15 42 3.34151
  16 42 0.874212
  17 42 2.27189
  18 42 -4.54583
  19 42 0.843221
  20 42 -4.19348
21800 20 840
  1 42 -0.834975
  2 42 0.581962
  3 42 -2.50278
  4 42 1.23795
  5 42 -1.02966
  6 42 -0.833906
  7 42 1.83398
  8 42 -0.226253
  9 42 0.901912
  10 42 -0.947068
  11 42 -2.18506
  12 42 -0.48296
  13 42 -0.45566
  14 42 3.33344
  15 42 2.97575
  16 42 -3.10191
  17 42 -3.92311
  18 42 -1.56928
  19 42 -0.241126
  20 42 -0.400566
21900 20 840
  1 42 0.293491
  2 42 0.531365
  3 42 0.0802078
  4 42 2.59698
  5 42 3.87414
  6 42 4.30191
  7 42 2.31083
  8 42 2.42652
  9 42 2.07584
  10 42 0.818423
  11 42 -0.789049
  12 42 -0.790175
  13 42 2.89193
  14 42 0.772968
  15 42 1.39631
  16 42 -3.91229
  17 42 -4.73238
  18 42 -6.62255
  19 42 -4.72479
  20 42 -0.266722
22000 20 840
  1 42 3.02423
  2 42 3.05685
  3 42 -4.20967
  4 42 -0.0333882
  5 42 -0.105167
  6 42 7.12509
  7 42 -1.23395
  8 42 5.4657
  9 42 1.76603
  10 42 1.87069
  11 42 -4.34687
  12 42 0.970088
  13 42 -2.62678
  14 42 0.448318
  15 42 0.750113
  16 42 -0.564929
  17 42 -0.784248
  18 42 -1.06468
  19 42 -1.78466
  20 42 -0.831504
22100 20 840
  1 42 0.301483
  2 42 -5.63652
  3 42 0.42152
  4 42 -2.78592
  5 42 -1.11995
  6 42 -2.52382
  7 42 -2.06974
  8 42 0.438437
  9 42 -0.564797
  10 42 2.8275
  11 42 -0.275154
  12 42 -4.1029
  13 42 3.68359
  14 42 -5.52674
  15 42 1.80695
  16 42 -0.912395
  17 42 2.75912
  18 42 -1.03978
  19 42 2.95884
  20 42 -6.5451
22200 20 840
  1 42 -0.440138
  2 42 3.35505
  3 42 2.16771
  4 42 -1.47311
  5 42 4.50194
  6 42 1.56894
  7 42 3.44585
  8 42 1.91442
  9 42 -0.107217
  10 42 -1.703
  11 42 -4.33124
  12 42 0.439193
  13 42 -0.615823
  14 42 0.75247
  15 42 -2.40668
  16 42 -0.362357
  17 42 -0.324436
  18 42 -1.36296
  19 42 3.76012
  20 42 -4.70406
22300 20 840
  1 42 -1.91657
  2 42 -2.16972
  3 42 -2.53074
  4 42 5.67456
  5 42 -3.3259
  6 42 3.60232
  7 42 -5.65932
  8 42 3.95568
  9 42 -2.11557
  10 42 3.01006
  11 42 0.954144
  12 42 -1.46403
  13 42 4.24323
  14 42 3.09306
  15 42 0.349922
  16 42 -1.18548
  17 42 0.250013
  18 42 1.48291
  19 42 3.18945
  20 42 1.1461
22400 20 840
  1 42 2.57321
  2 42 0.14515
  3 42 -4.95457
  4 42 2.4866
  5 42 -0.195118
  6 42 3.46235
  7 42 -2.48873
  8 42 4.08613
  9 42 -5.02064
  10 42 3.25853
  11 42 1.9986
  12 42 -2.30839
  13 42 0.299544
  14 42 -1.73571
  15 42 -1.40905
  16 42 3.25271
  17 42 3.00157
  18 42 0.812437
  19 42 -0.106957
  20 42 5.98221
22500 20 840
  1 42 2.03827
  2 42 -0.584707
  3 42 -5.77214
  4 42 3.46496
  5 42 1.59776
  6 42 -3.36665
  7 42 -3.41678
  8 42 -2.05836
  9 42 -5.76766
  10 42 -4.84344
  11 42 -2.46616
  12 42 -0.598368
  13 42 -1.6888
  14 42 -1.1461
  15 42 0.177007
  16 42 5.68526
  17 42 -1.7149
  18 42 -2.34884
  19 42 0.656738
  20 42 -0.27924
22600 20 840
  1 42 0.507009
  2 42 0.978333
  3 42 -4.47499
  4 42 -2.27335
  5 42 3.70547
  6 42 -1.45765
  7 42 0.68722
  8 42 -1.41653
  9 42 -5.77368
  10 42 3.0205
  11 42 3.4817
  12 42 -1.68024
  13 42 2.76281
  14 42 0.592123
  15 42 0.678418
  16 42 -1.49524
  17 42 -2.3663
  18 42 -0.362535
  19 42 -3.77049
  20 42 3.31731
22700 20 840
  1 42 2.74011
  2 42 -1.72335
  3 42 -5.75449
  4 42 2.77061
  5 42 1.71736
  6 42 3.11047
  7 42 -0.945937
  8 42 1.18712
  9 42 1.11368
  10 42 2.35244
  11 42 -2.35888
  12 42 -1.7835
  13 42 -5.85979
  14 42 1.98069
  15 42 1.25188
  16 42 3.5706
  17 42 -0.748298
  18 42 2.58667
  19 42 -3.50374
  20 42 2.74036
22800 20 840
  1 42 -1.77277
  2 42 -0.634408
  3 42 -8.23723
  4 42 -2.7182
  5 42 -0.507817
  6 42 1.35215
  7 42 -3.92348
  8 42 -0.547387
  9 42 -1.15875
  10 42 1.4839
  11 42 -3.21619
  12 42 0.742341
  13 42 -0.570049
  14 42 -0.414864
  15 42 4.3413
  16 42 0.758696
  17 42 4.49193
  18 42 0.00146742
  19 42 0.185107
  20 42 -4.33551
22900 20 840
  1 42 -0.826737
  2 42 -3.85039
  3 42 -0.894119
  4 42 0.940815
  5 42 -1.63513
  6 42 -4.81401
  7 42 7.2957
  8 42 1.7467
  9 42 1.70223
  10 42 -0.0761092
  11 42 -1.38311
  12 42 -0.685052
  13 42 -2.80596
  14 42 -1.16403
  15 42 1.22866
  16 42 -2.68483
  17 42 0.980209
  18 42 2.02401
  19 42 5.77286
  20 42 -3.39142
23000 20 840
  1 42 0.128514
  2 42 2.07078
  3 42 -1.95456
  4 42 -1.59161
  5 42 4.31943
  6 42 4.98545
  7 42 3.53479
  8 42 3.23383
  9 42 4.5427
  10 42 2.77741
  11 42 -2.87818
  12 42 1.25792
  13 42 -1.68374
  14 42 2.68594
  15 42 2.75345
  16 42 -3.1082
  17 42 -1.8965
  18 42 -2.87391
  19 42 2.8182
  20 42 -6.56141
23100 20 840
  1 42 2.05032
  2 42 -0.863196
  3 42 -3.14682
  4 42 2.73122
  5 42 -5.42166
  6 42 0.365688
  7 42 0.0830519
  8 42 3.6219
  9 42 -0.299694
  10 42 4.18084
  11 42 0.241531
  12 42 -2.93326
  13 42 -1.33687
  14 42 3.97668
  15 42 2.09719
  16 42 -6.69275
  17 42 2.22579
  18 42 1.87557
  19 42 -0.399082
  20 42 -0.0685571
23200 20 840
  1 42 1.27813
  2 42 -0.634215
  3 42 3.3072
  4 42 0.964982
  5 42 4.67328
  6 42 4.03896
  7 42 3.09328
  8 42 2.5893
  9 42 0.309029
  10 42 -2.60588
  11 42 -2.97122
  12 42 2.48949
  13 42 -1.48101
  14 42 1.51049
  15 42 -0.412591
  16 42 -0.557098
  17 42 0.679024
  18 42 -3.42311
  19 42 0.518703
  20 42 -2.88851
23300 20 840
  1 42 3.02718
  2 42 1.93477
  3 42 -3.79357
  4 42 -1.70455
  5 42 -2.96849
  6 42 1.1538
  7 42 -1.36411
  8 42 3.37489
  9 42 1.52117
  10 42 -1.85488
  11 42 -1.34571
  12 42 1.67372
  13 42 3.85358
  14 42 0.942586
  15 42 -1.99112
  16 42 -3.89458
  17 42 -1.75765
  18 42 -8.02333
  19 42 -0.392477
  20 42 -2.90702
23400 20 840
  1 42 1.57323
  2 42 -0.961451
  3 42 -0.363014
  4 42 -4.62928
  5 42 3.44018
  6 42 3.23647
  7 42 0.742262
  8 42 1.73642
  9 42 6.23967
  10 42 4.04872
  11 42 0.455053
  12 42 -2.333
  13 42 5.17954
  14 42 -2.28811
  15 42 -2.22374
  16 42 1.48578
  17 42 -4.07666
  18 42 -5.2845
  19 42 -2.5914
  20 42 1.15538
23500 20 840
  1 42 0.784047
  2 42 2.27534
  3 42 -3.61048
  4 42 -1.09273
  5 42 3.17915
  6 42 2.23429
  7 42 -4.97544
  8 42 -2.81177
  9 42 -1.81706
  10 42 -1.02912
  11 42 -2.44359
  12 42 1.34695
  13 42 1.85132
  14 42 -1.2745
  15 42 -0.142493
  16 42 1.70951
  17 42 0.392687
  18 42 -8.75382
  19 42 0.393476
  20 42 -2.75511
23600 20 840
  1 42 -3.40342
  2 42 -1.22392
  3 42 -1.60335
  4 42 -0.911093
  5 42 -2.00543
  6 42 -0.328344
  7 42 -2.78715
  8 42 0.151618
  9 42 -3.85475
  10 42 -2.01014
  11 42 -0.551673
  12 42 0.743937
  13 42 4.38396
  14 42 -1.09068
  15 42 -0.441414
  16 42 -2.48572
  17 42 2.29996
  18 42 2.24715
  19 42 3.27854
  20 42 -1.70204
23700 20 840
  1 42 2.15827
  2 42 -2.4738
  3 42 -0.966219
  4 42 -1.21704
  5 42 1.2356
  6 42 1.00424
  7 42 0.638012
  8 42 4.24988
  9 42 0.0892427
  10 42 1.64741
  11 42 4.06241
  12 42 -0.606164
  13 42 -1.01571
  14 42 0.136687
  15 42 -0.12191
  16 42 3.5179
  17 42 -0.0388299
  18 42 1.47959
  19 42 5.4638
  20 42 -2.15974
23800 20 840
  1 42 2.87545
  2 42 -1.668
  3 42 -11.0373
  4 42 2.36852
  5 42 -1.77298
  6 42 -1.24976
  7 42 -4.03596
  8 42 1.79217
  9 42 -2.09766
  10 42 2.36554
  11 42 -0.818368
  12 42 -0.915738
  13 42 -2.63666
  14 42 2.4009
  15 42 -2.42262
  16 42 2.07576
  17 42 2.89305
  18 42 1.28293
  19 42 -1.24067
  20 42 -0.154149
23900 20 840
  1 42 -1.06061
  2 42 -1.03855
  3 42 0.214605
  4 42 3.37873
  5 42 1.54979
  6 42 -3.99654
  7 42 1.45418
  8 42 0.513833
  9 42 -6.60101
  10 42 4.46661
  11 42 3.53895
  12 42 -2.40293
  13 42 -1.7734
  14 42 2.83852
  15 42 -0.273209
  16 42 0.373945
  17 42 0.997361
  18 42 5.62686
  19 42 -3.77638
  20 42 3.91188
24000 20 840
  1 42 -0.307854
  2 42 0.994599
  3 42 -5.6862
  4 42 2.35518
  5 42 -0.0394093
  6 42 6.53703
  7 42 1.19655
  8 42 3.9166
  9 42 -4.99887
  10 42 1.00835
  11 42 -3.50604
  12 42 0.462573
  13 42 -5.40524
  14 42 1.98252
  15 42 0.519069
  16 42 -3.00595
  17 42 -0.294865
  18 42 1.42652
  19 42 -3.58303
  20 42 3.10796
24100 20 840
  1 42 0.802063
  2 42 -1.96747
  3 42 -4.89491
  4 42 -4.17687
  5 42 -3.07232
  6 42 0.1608
  7 42 -1.40306
  8 42 3.8168
  9 42 5.35812
  10 42 4.28665
  11 42 -1.5911
  12 42 -2.1538
  13 42 -1.41308
  14 42 -0.207755
  15 42 2.87946
  16 42 -1.11182
  17 42 -2.39532
  18 42 4.53329
  19 42 -3.24745
  20 42 -1.7365
24200 20 840
  1 42 1.97904
  2 42 -2.06113
  3 42 -2.74011
  4 42 -0.590786
  5 42 4.13283
  6 42 0.935902
  7 42 4.02295
  8 42 -0.123744
  9 42 3.12068
  10 42 4.43106
  11 42 -2.8729
  12 42 -1.69973
  13 42 -4.17286
  14 42 -2.98029
  15 42 1.28732
  16 42 -0.0551085
  17 42 1.50763
  18 42 -2.83195
  19 42 3.11703
  20 42 -2.49545
24300 20 840
  1 42 -2.62151
  2 42 0.816605
  3 42 -2.56536
  4 42 3.94365
  5 42 2.12159
  6 42 2.07127
  7 42 2.34084
  8 42 0.298376
  9 42 -1.8217
  10 42 -0.624385
  11 42 -3.47606
  12 42 2.13597
  13 42 0.0830786
  14 42 1.29628
  15 42 1.91173
  16 42 -5.67451
  17 42 -1.41947
  18 42 -2.24231
  19 42 2.88895
  20 42 -5.52996
24400 20 840
  1 42 -2.44804
  2 42 1.94849
  3 42 -0.177434
  4 42 0.87819
  5 42 -2.51995
  6 42 8.27365
  7 42 2.67642
  8 42 5.52942
  9 42 2.81615
  10 42 1.25865
  11 42 4.18532
  12 42 -3.0251
  13 42 0.572321
  14 42 -0.137832
  15 42 3.62175
  16 42 -7.38038
  17 42 -1.2775
  18 42 -3.43241
  19 42 2.70105
  20 42 -1.64722
24500 20 840
  1 42 2.72195
  2 42 -0.668087
  3 42 -4.61322
  4 42 1.36301
