# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  11 42 -1.38592
  12 42 0.46746
  13 42 0.58834
  14 42 -2.31407
  15 42 5.24554
  16 42 -0.0741609
  17 42 -0.322592
  18 42 0.773638
  19 42 -2.64268
  20 42 -0.693331
25900 20 840
  1 42 0.612555
  2 42 -2.55236
  3 42 -0.12396
  4 42 1.09988
  5 42 -4.44191
  6 42 -0.680416
  7 42 1.16543
  8 42 -0.717348
  9 42 -1.15753
  10 42 -0.639024
  11 42 1.24503
  12 42 0.0216406
  13 42 -1.02619
  14 42 -0.121717
  15 42 0.693304
  16 42 0.429014
  17 42 -0.708723
  18 42 -0.863223
  19 42 -1.74211
  20 42 2.48647
26000 20 840
  1 42 2.2119
  2 42 -0.552797
  3 42 1.05253
  4 42 -0.134175
  5 42 -1.19409
  6 42 0.489032
  7 42 -0.0295455
  8 42 -0.938369
  9 42 -3.84397
  10 42 0.169657
  11 42 -0.196379
  12 42 -0.463645
  13 42 0.848674
  14 42 -0.630108
  15 42 -4.14894
  16 42 -0.20447
  17 42 0.452868
  18 42 2.94709
  19 42 -0.0192517
  20 42 -3.60946
26100 20 840
  1 42 -0.82772
  2 42 0.168889
  3 42 -4.40669
  4 42 -0.282259
  5 42 1.24376
  6 42 -1.07962
  7 42 -3.47441
  8 42 0.713988
  9 42 -1.4827
  10 42 -0.807652
  11 42 -0.118242
  12 42 0.350062
  13 42 -0.67305
  14 42 -1.74281
  15 42 -1.70766
  16 42 3.89275
  17 42 0.494826
  18 42 -0.601258
  19 42 2.66348
  20 42 -1.05981
26200 20 840
  1 42 2.09276
  2 42 1.94536
  3 42 -1.05391
  4 42 0.144651
  5 42 0.8413
  6 42 -2.3428
  7 42 1.60354
  8 42 0.104819
  9 42 4.75138
  10 42 -0.760366
  11 42 1.60222
  12 42 1.90399
  13 42 2.65362
  14 42 0.31632
  15 42 0.0332723
  16 42 -1.93383
  17 42 -0.228496
  18 42 0.465081
  19 42 3.38024
  20 42 -3.08078
26300 20 840
  1 42 -1.1113
  2 42 0.0803671
  3 42 -1.06379
  4 42 -1.15785
  5 42 -1.63363
  6 42 -0.17412
  7 42 2.32942
  8 42 2.47649
  9 42 1.98214
  10 42 -1.41299
  11 42 -1.18842
  12 42 1.2782
  13 42 -0.17189
  14 42 0.666126
  15 42 2.91662
  16 42 1.12067
  17 42 0.678806
  18 42 0.192608
  19 42 2.70908
  20 42 1.4943
26400 20 840
  1 42 2.76487
  2 42 -1.57084
  3 42 1.66749
  4 42 -3.93167
  5 42 -1.60266
  6 42 -0.609352
  7 42 -0.707346
  8 42 0.840285
  9 42 -1.05894
  10 42 0.137385
  11 42 2.23897
  12 42 0.750631
  13 42 -1.5999
  14 42 1.59537
  15 42 0.0814791
  16 42 -0.803115
  17 42 0.57614
  18 42 -0.43458
  19 42 -0.748068
  20 42 0.691904
26500 20 840
  1 42 0.0620112
  2 42 -0.161341
  3 42 0.497457
  4 42 -2.51517
  5 42 2.08641
  6 42 0.296556
  7 42 -2.03678
  8 42 0.940514
  9 42 2.36016
  10 42 2.45195
  11 42 0.428798
  12 42 -0.494941
  13 42 -0.664857
  14 42 -2.28891
  15 42 -3.04215
  16 42 -2.88425
  17 42 0.215124
  18 42 -2.95511
  19 42 1.16194
  20 42 0.115171
26600 20 840
  1 42 0.193272
  2 42 -0.39532
  3 42 -0.352907
  4 42 0.844638
  5 42 0.748117
  6 42 2.83281
  7 42 -0.706192
  8 42 2.33067
  9 42 1.47494
  10 42 1.03731
  11 42 1.81483
  12 42 -0.926286
  13 42 -1.41536
  14 42 -0.211693
  15 42 -2.18936
  16 42 -0.0844668
  17 42 -0.808428
  18 42 -1.30493
  19 42 -1.96041
  20 42 2.13579
26700 20 840
  1 42 -1.21752
  2 42 -1.81506
  3 42 0.845017
  4 42 0.846597
  5 42 -0.726425
  6 42 1.76505
  7 42 -1.4988
  8 42 0.805972
  9 42 3.98423
  10 42 -0.216108
  11 42 -1.98966
  12 42 0.0825093
  13 42 -1.34279
  14 42 0.648496
  15 42 -0.523311
  16 42 0.629418
  17 42 0.471169
  18 42 -1.5657
  19 42 -3.53054
  20 42 -1.24341
26800 20 840
  1 42 -1.2552
  2 42 -0.394993
  3 42 0.0314912
  4 42 0.741267
  5 42 -3.0062
  6 42 0.691294
  7 42 1.55169
  8 42 -2.306
  9 42 3.50957
  10 42 -1.15206
  11 42 0.326295
  12 42 -0.0506687
  13 42 1.6099
  14 42 -0.902507
  15 42 5.19804
  16 42 -5.0303
  17 42 0.147662
  18 42 1.20184
  19 42 0.325398
  20 42 1.34097
26900 20 840
  1 42 -1.15823
  2 42 -1.64723
  3 42 -0.150506
  4 42 2.85668
  5 42 0.541313
  6 42 -1.06901
  7 42 -0.150139
  8 42 -1.17899
  9 42 -4.84374
  10 42 -0.548106
  11 42 2.09001
  12 42 -0.275743
  13 42 0.307242
  14 42 -3.01542
  15 42 -1.22105
  16 42 -3.18883
  17 42 -1.67873
  18 42 -0.607916
  19 42 -2.86883
  20 42 0.154223
27000 20 840
  1 42 0.625069
  2 42 1.22113
  3 42 -1.21104
  4 42 -0.107266
  5 42 -0.387828
  6 42 -0.888462
  7 42 0.0607084
  8 42 0.443075
  9 42 1.03339
  10 42 0.36691
  11 42 -0.789969
  12 42 0.266823
  13 42 0.780339
  14 42 -1.3296
  15 42 -0.177501
  16 42 1.00358
  17 42 -0.337177
  18 42 0.337929
  19 42 -4.16341
  20 42 -1.00352
27100 20 840
  1 42 1.61729
  2 42 -0.749593
  3 42 1.20483
  4 42 0.569288
  5 42 -3.33221
  6 42 0.983089
  7 42 0.392973
  8 42 2.33541
  9 42 1.22732
  10 42 -1.9579
  11 42 -0.0476669
  12 42 -0.0449655
  13 42 1.7833
  14 42 1.89439
  15 42 1.10094
  16 42 -0.610928
  17 42 0.0667122
  18 42 0.879627
  19 42 -0.563119
  20 42 0.584303
27200 20 840
  1 42 0.226134
  2 42 0.667559
  3 42 -1.86937
  4 42 -0.248842
  5 42 4.29932
  6 42 -0.680389
  7 42 1.94735
  8 42 -2.14611
  9 42 -0.125289
  10 42 1.51809
  11 42 -2.01091
  12 42 -0.356854
  13 42 -0.0347645
  14 42 -1.54129
  15 42 2.63448
  16 42 1.38802
  17 42 0.151728
  18 42 -0.0123208
  19 42 -2.01048
  20 42 1.21938
27300 20 840
  1 42 0.8382
  2 42 1.64225
  3 42 -3.10812
  4 42 0.160007
  5 42 1.10941
  6 42 -0.123084
  7 42 1.03421
  8 42 1.84543
  9 42 -4.61052
  10 42 -0.117887
  11 42 2.30885
  12 42 0.823199
  13 42 -1.06771
  14 42 -0.237738
  15 42 2.27451
  16 42 1.30008
  17 42 0.65491
  18 42 -1.10568
  19 42 -1.82507
  20 42 4.89831
27400 20 840
  1 42 1.40615
  2 42 -0.084731
  3 42 -0.396085
  4 42 0.263161
  5 42 1.52323
  6 42 1.31926
  7 42 1.46385
  8 42 1.49485
  9 42 1.58311
  10 42 -0.0871817
  11 42 0.742586
  12 42 1.10209
  13 42 1.42761
  14 42 1.49843
  15 42 -0.578182
  16 42 0.203741
  17 42 -0.599429
  18 42 -0.350032
  19 42 -0.707782
  20 42 2.02267
27500 20 840
  1 42 -0.000900065
  2 42 -0.269555
  3 42 -0.21326
  4 42 -1.31174
  5 42 4.87112
  6 42 0.46968
  7 42 -1.07092
  8 42 -0.131013
  9 42 -3.76801
  10 42 0.85187
  11 42 -2.97715
  12 42 0.698323
  13 42 -0.556618
  14 42 -1.64103
  15 42 -2.45818
  16 42 3.70643
  17 42 1.35807
  18 42 -1.04192
  19 42 1.95146
  20 42 -0.61717
27600 20 840
  1 42 -0.200278
  2 42 -0.0789232
  3 42 -1.92713
  4 42 -0.818677
  5 42 0.67896
  6 42 1.29762
  7 42 -1.24806
  8 42 -1.24526
  9 42 2.78036
  10 42 1.49134
  11 42 -0.932097
  12 42 1.19587
  13 42 0.803127
  14 42 -0.554989
  15 42 1.55584
  16 42 2.70003
  17 42 0.43758
  18 42 -0.550033
  19 42 -4.09601
  20 42 0.0925082
27700 20 840
  1 42 -1.82049
  2 42 -0.433157
  3 42 -2.22432
  4 42 0.069756
  5 42 1.95665
  6 42 -0.408151
  7 42 -2.31535
  8 42 0.461444
  9 42 -2.908
  10 42 2.4153
  11 42 3.66041
  12 42 0.535811
  13 42 -0.375301
  14 42 -1.17104
  15 42 0.49143
  16 42 -1.85484
  17 42 -0.179627
  18 42 0.285178
  19 42 2.86772
  20 42 0.713867
27800 20 840
  1 42 2.05265
  2 42 -2.05737
  3 42 1.38396
  4 42 -0.925604
  5 42 -1.1732
  6 42 0.478642
  7 42 -2.24529
  8 42 1.00407
  9 42 -4.81733
  10 42 -1.62005
  11 42 0.861191
  12 42 1.02746
  13 42 -2.78514
  14 42 2.26893
  15 42 -1.43196
  16 42 -0.274741
  17 42 -0.424429
  18 42 2.48627
  19 42 -1.93997
  20 42 -1.68486
27900 20 840
  1 42 2.3723
  2 42 -0.836924
  3 42 3.06852
  4 42 -1.59644
  5 42 -5.0725
  6 42 -0.070792
  7 42 -2.98828
  8 42 0.678776
  9 42 1.90052
  10 42 -0.820454
  11 42 0.189912
  12 42 0.111055
  13 42 -2.23421
  14 42 -1.41899
  15 42 -3.06276
  16 42 1.32986
  17 42 -0.107052
  18 42 -0.910568
  19 42 -0.969783
  20 42 -2.42132
28000 20 840
  1 42 1.24437
  2 42 -0.448054
  3 42 0.22713
  4 42 0.570892
  5 42 -0.999701
  6 42 0.455564
  7 42 -2.03826
  8 42 -0.5648
  9 42 1.92528
  10 42 -1.33466
  11 42 1.47367
  12 42 -1.17656
  13 42 0.00789127
  14 42 -1.45385
  15 42 -2.34868
  16 42 -3.16869
  17 42 -1.55145
  18 42 -1.42737
  19 42 -1.47062
  20 42 0.639161
28100 20 840
  1 42 -0.28519
  2 42 0.180044
  3 42 -1.48641
  4 42 1.30229
  5 42 2.60463
  6 42 1.77667
  7 42 0.0986621
  8 42 3.48984
  9 42 -0.300663
  10 42 1.96307
  11 42 -1.29588
  12 42 0.834751
  13 42 0.395351
  14 42 1.40174
  15 42 1.32203
  16 42 1.30126
  17 42 0.214699
  18 42 -1.46421
  19 42 -1.27081
  20 42 0.277516
28200 20 840
  1 42 -0.999235
  2 42 -0.986084
  3 42 -1.543
  4 42 0.643213
  5 42 -4.11279
  6 42 1.23332
  7 42 3.55306
  8 42 -0.850943
  9 42 1.38628
  10 42 -0.425711
  11 42 2.70174
  12 42 1.45476
  13 42 1.9312
  14 42 1.9075
  15 42 4.58752
  16 42 -1.49035
  17 42 -0.0690813
  18 42 -1.94957
  19 42 1.38628
  20 42 0.655048
28300 20 840
  1 42 -1.79918
  2 42 2.45019
  3 42 -0.773413
  4 42 0.840437
  5 42 0.958449
  6 42 -1.20365
  7 42 0.706228
  8 42 -0.96369
  9 42 2.70997
  10 42 -0.361311
  11 42 0.200993
  12 42 0.39417
  13 42 1.64927
  14 42 -3.2385
  15 42 2.61615
  16 42 -3.19627
  17 42 -1.44999
  18 42 -1.83143
  19 42 0.511547
  20 42 0.87823
28400 20 840
  1 42 -0.84899
  2 42 0.30662
  3 42 1.14902
  4 42 0.858951
  5 42 2.55183
  6 42 -2.48444
  7 42 0.537494
  8 42 2.10993
  9 42 -0.913088
  10 42 -0.636232
  11 42 1.25525
  12 42 -1.24799
  13 42 1.58371
  14 42 -1.64477
  15 42 0.0352605
  16 42 -0.0300518
  17 42 0.984069
  18 42 -2.51762
  19 42 -0.734263
  20 42 3.25001
28500 20 840
  1 42 0.639752
  2 42 -0.290384
  3 42 -1.45994
  4 42 -2.06537
  5 42 -0.923771
  6 42 -0.768758
  7 42 0.399477
  8 42 2.51707
  9 42 3.57218
  10 42 0.20174
  11 42 1.56762
  12 42 0.593391
  13 42 -1.57652
  14 42 0.236249
  15 42 -1.63623
  16 42 2.22561
  17 42 0.64328
  18 42 0.503284
  19 42 -4.91972
  20 42 0.84363
28600 20 840
  1 42 1.18927
  2 42 -1.82125
  3 42 -3.4908
  4 42 -2.10879
  5 42 4.8014
  6 42 -1.5777
  7 42 -2.28124
  8 42 1.05507
  9 42 1.67209
  10 42 2.70714
  11 42 0.939126
  12 42 -1.45738
  13 42 0.671001
  14 42 -0.150126
  15 42 4.91402
  16 42 -2.05866
  17 42 -1.54392
  18 42 1.01269
  19 42 3.20275
  20 42 -1.82271
28700 20 840
  1 42 2.04693
  2 42 0.690995
  3 42 -0.890449
  4 42 -0.481246
  5 42 1.83421
  6 42 0.867904
  7 42 0.239002
  8 42 -0.726416
  9 42 -2.25219
  10 42 -2.2026
  11 42 -0.0335579
  12 42 -0.0226251
  13 42 -2.67796
  14 42 -0.376274
  15 42 1.77057
  16 42 0.871384
  17 42 -0.208804
  18 42 0.00803162
  19 42 -2.2166
  20 42 -2.37922
28800 20 840
  1 42 2.42017
  2 42 1.13306
  3 42 3.77951
  4 42 0.558957
  5 42 -2.02857
  6 42 0.819195
  7 42 -1.04964
  8 42 -0.649736
  9 42 2.42604
  10 42 -1.10539
  11 42 -0.967495
  12 42 0.0877035
  13 42 -2.19273
  14 42 -0.726844
  15 42 -2.82928
  16 42 -0.425033
  17 42 -0.568961
  18 42 1.51898
  19 42 -3.58275
  20 42 -2.77012
28900 20 840
  1 42 1.40017
  2 42 -1.54719
  3 42 0.471832
  4 42 0.589688
  5 42 5.72972
  6 42 -1.01974
  7 42 -3.5001
  8 42 -0.486688
  9 42 -2.29413
  10 42 -1.99054
  11 42 -1.91592
  12 42 0.612857
  13 42 0.0565238
  14 42 0.442112
  15 42 -0.394308
  16 42 -1.29314
  17 42 -0.465776
  18 42 0.8745
  19 42 4.12449
  20 42 -1.02336
29000 20 840
  1 42 -0.795138
  2 42 -1.71141
  3 42 -3.41494
  4 42 -0.0920573
  5 42 4.00191
  6 42 0.231392
  7 42 0.962077
  8 42 -3.74648
  9 42 -0.707171
  10 42 2.98214
  11 42 -1.08185
  12 42 0.97816
  13 42 1.29063
  14 42 -0.835436
  15 42 -3.45619
  16 42 3.96654
  17 42 0.12006
  18 42 -0.620594
  19 42 -2.32077
  20 42 -4.13269
29100 20 840
  1 42 -0.0767946
  2 42 1.81763
  3 42 -4.58988
  4 42 1.05532
  5 42 2.49558
  6 42 -3.2236
  7 42 -0.571305
  8 42 0.261893
  9 42 1.07486
  10 42 0.586959
  11 42 0.726409
  12 42 0.0398555
  13 42 -0.504538
  14 42 -0.960993
  15 42 1.88277
  16 42 0.80798
  17 42 -0.653309
  18 42 -1.23731
  19 42 0.276864
  20 42 -2.06001
29200 20 840
  1 42 -0.441677
  2 42 -1.19495
  3 42 -1.64065
  4 42 0.578618
  5 42 3.38385
  6 42 -1.15398
  7 42 -1.51911
  8 42 0.740563
  9 42 0.817943
  10 42 -1.43775
  11 42 0.0963967
  12 42 0.151907
  13 42 -1.01274
  14 42 0.787913
  15 42 -0.395996
  16 42 -1.21583
  17 42 -0.652953
  18 42 -1.15488
  19 42 -0.242971
  20 42 1.36614
29300 20 840
  1 42 2.13967
  2 42 1.2192
  3 42 1.27139
  4 42 -3.32163
  5 42 -1.57242
  6 42 -0.735892
  7 42 1.2858
  8 42 2.57537
  9 42 -2.79335
  10 42 -1.66023
  11 42 -0.658362
  12 42 0.464036
  13 42 -0.763266
  14 42 -0.513973
  15 42 -4.04302
  16 42 2.09056
  17 42 0.187117
  18 42 0.594807
  19 42 -2.09881
  20 42 1.53711
29400 20 840
  1 42 1.04663
  2 42 -1.48829
  3 42 -3.73575
  4 42 -0.440704
  5 42 -1.31694
  6 42 2.52116
  7 42 0.374192
  8 42 0.602661
  9 42 0.720536
  10 42 1.16689
  11 42 3.05579
  12 42 0.577813
  13 42 0.826839
  14 42 -0.899822
  15 42 -2.8854
  16 42 2.2758
  17 42 -1.3648
  18 42 0.406244
  19 42 -4.33975
  20 42 4.77748
29500 20 840
  1 42 -0.681142
  2 42 2.8281
  3 42 -2.14145
  4 42 1.75868
  5 42 0.651518
  6 42 1.94346
  7 42 -4.77879
  8 42 0.349631
  9 42 -4.21604
  10 42 3.62479
  11 42 1.90762
  12 42 -1.63257
  13 42 -0.0200387
  14 42 -1.59495
  15 42 -1.33381
  16 42 -3.91495
  17 42 -0.590323
  18 42 -0.783104
  19 42 -1.06084
  20 42 -0.831763
29600 20 840
  1 42 1.02018
  2 42 -0.12239
  3 42 1.79588
  4 42 0.300717
  5 42 -4.91499
  6 42 2.32645
  7 42 -0.364404
  8 42 0.0703717
  9 42 -1.11137
  10 42 -0.667778
  11 42 -0.72311
  12 42 0.819888
  13 42 -1.86269
  14 42 2.78443
  15 42 4.7214
  16 42 -1.17871
  17 42 -0.156264
  18 42 0.637739
  19 42 -1.59508
  20 42 -0.81326
29700 20 840
  1 42 0.560408
  2 42 1.12785
  3 42 2.95503
  4 42 1.55802
  5 42 -1.84915
  6 42 2.03048
  7 42 -2.99116
  8 42 -2.68888
  9 42 3.95388
  10 42 -0.933875
  11 42 1.09479
  12 42 0.233133
  13 42 2.37635
  14 42 0.530607
  15 42 1.37003
  16 42 -3.71524
  17 42 -0.695141
  18 42 1.88393
  19 42 0.696537
  20 42 -0.613913
29800 20 840
  1 42 -2.11611
  2 42 1.35128
  3 42 -1.17521
  4 42 1.32891
  5 42 1.60224
  6 42 -0.604971
  7 42 -0.772518
  8 42 -1.9129
  9 42 -0.185149
  10 42 -3.59903
  11 42 1.09198
  12 42 0.87851
  13 42 4.06751
  14 42 -2.27392
  15 42 4.49517
  16 42 -1.66098
  17 42 0.499707
  18 42 -0.635698
  19 42 2.00058
  20 42 3.28039
29900 20 840
  1 42 3.0332
  2 42 -1.00063
  3 42 0.400407
  4 42 0.285019
  5 42 -0.3678
  6 42 -0.644407
  7 42 2.41964
  8 42 0.987526
  9 42 -0.549436
  10 42 2.41468
  11 42 0.959919
  12 42 0.544323
  13 42 -0.310869
  14 42 1.3714
  15 42 -0.583943
  16 42 1.61045
  17 42 -0.227078
  18 42 -0.807236
  19 42 -3.00269
  20 42 -0.621452
30000 20 840
  1 42 -1.17067
  2 42 -1.74529
  3 42 -2.96717
  4 42 -2.58979
  5 42 0.679944
  6 42 0.51177
  7 42 -0.691167
  8 42 1.18873
  9 42 3.80463
  10 42 2.23761
  11 42 -0.301808
  12 42 1.93644
  13 42 1.28035
  14 42 0.759709
  15 42 0.0912368
  16 42 -0.849139
  17 42 -0.882598
  18 42 -1.08748
  19 42 0.242743
  20 42 -6.44921
30100 20 840
  1 42 0.350531
  2 42 -0.195246
  3 42 0.848085
  4 42 -2.44112
  5 42 7.15133
  6 42 -0.991578
  7 42 1.93121
  8 42 1.74204
  9 42 2.9152
  10 42 -0.540886
  11 42 -1.97086
  12 42 0.977834
  13 42 -0.190851
  14 42 0.279049
  15 42 5.58002
  16 42 -0.472236
  17 42 -0.191267
  18 42 -1.44331
  19 42 3.17834
  20 42 0.26563
30200 20 840
  1 42 -0.0942491
  2 42 -1.24424
  3 42 2.69908
  4 42 0.421772
  5 42 3.06731
  6 42 0.967949
  7 42 3.63224
  8 42 2.31418
  9 42 2.51583
  10 42 -0.868314
  11 42 -0.259087
  12 42 0.375696
  13 42 -1.16365
  14 42 -0.503742
  15 42 -5.93444
  16 42 2.00788
  17 42 0.47007
  18 42 -1.47237
  19 42 -1.21426
  20 42 4.09409
30300 20 840
  1 42 -0.738535
  2 42 -0.0335812
  3 42 -0.546518
  4 42 -0.172362
  5 42 3.03082
  6 42 0.0580894
  7 42 -1.97818
  8 42 -0.0442605
  9 42 2.41599
  10 42 0.640057
  11 42 -2.57639
  12 42 0.162022
  13 42 -1.73937
  14 42 1.2512
  15 42 -3.85981
  16 42 0.946654
  17 42 1.15096
  18 42 0.58203
  19 42 0.228904
  20 42 2.84022
30400 20 840
  1 42 1.33258
  2 42 -4.43591
  3 42 -1.25128
  4 42 -1.42654
  5 42 1.00305
  6 42 -1.1677
  7 42 -4.13841
  8 42 -2.83901
  9 42 -1.01404
  10 42 1.67122
  11 42 -1.8437
  12 42 -1.0181
  13 42 -0.166117
  14 42 1.00857
  15 42 -2.25367
  16 42 -1.88684
  17 42 -0.702188
  18 42 -0.0338458
  19 42 -2.22358
  20 42 -0.833338
30500 20 840
  1 42 -1.71106
  2 42 1.88136
  3 42 -1.24004
  4 42 1.16626
  5 42 -0.639681
  6 42 1.54218
  7 42 -0.823923
  8 42 -2.83867
  9 42 2.30151
  10 42 -0.0188009
  11 42 -0.375775
  12 42 1.04393
  13 42 -0.0804027
  14 42 -1.01642
  15 42 0.642856
  16 42 1.61666
  17 42 -0.527726
  18 42 -0.170389
  19 42 -3.2167
  20 42 -1.69971
30600 20 840
  1 42 -0.17563
  2 42 0.969207
  3 42 -1.87063
  4 42 2.49938
  5 42 4.44131
  6 42 -1.45504
  7 42 -4.40257
  8 42 2.31513
  9 42 0.722948
  10 42 -0.312055
  11 42 -0.523707
  12 42 -0.227955
  13 42 0.415419
  14 42 -2.13817
  15 42 3.54066
  16 42 -1.32131
  17 42 -0.404137
  18 42 1.44142
  19 42 -1.03955
  20 42 2.90436
30700 20 840
  1 42 1.6082
  2 42 2.46425
  3 42 0.163619
  4 42 -0.894193
  5 42 -2.87397
  6 42 -0.974452
  7 42 -1.64662
  8 42 0.680298
  9 42 -4.00287
  10 42 -0.901082
  11 42 0.859064
  12 42 0.84556
  13 42 -0.0522441
  14 42 -0.0457646
  15 42 2.88047
  16 42 -1.63379
  17 42 0.260308
  18 42 2.87287
  19 42 -0.280171
  20 42 -1.2856
30800 20 840
  1 42 -1.32704
  2 42 -1.80046
  3 42 -0.571142
  4 42 0.603986
  5 42 -4.2653
  6 42 0.692738
  7 42 -0.250868
  8 42 -0.799901
  9 42 -5.86583
  10 42 2.99626
  11 42 2.48969
  12 42 -0.119304
  13 42 0.88625
  14 42 -0.663784
  15 42 -2.71596
  16 42 2.37904
  17 42 -0.906309
  18 42 2.64206
  19 42 -3.21806
  20 42 -3.64859
30900 20 840
  1 42 0.31637
  2 42 1.74811
  3 42 -2.29751
  4 42 -0.345394
  5 42 1.51747
  6 42 -1.15597
  7 42 -1.66737
  8 42 -0.332127
  9 42 1.24075
  10 42 0.996592
  11 42 0.233357
  12 42 -0.00976258
  13 42 -2.54263
  14 42 -0.733412
  15 42 0.792058
  16 42 2.11153
  17 42 -0.696686
  18 42 -1.53529
  19 42 0.64663
  20 42 -2.86074
31000 20 840
  1 42 -2.50564
  2 42 0.537846
  3 42 -0.79424
  4 42 0.829625
  5 42 4.21819
  6 42 -2.29322
  7 42 3.98788
  8 42 1.26898
  9 42 -3.59695
  10 42 -1.84873
  11 42 0.3966
  12 42 -1.02577
  13 42 0.854257
  14 42 0.549526
  15 42 1.51682
  16 42 1.41368
  17 42 0.333165
  18 42 -1.33103
  19 42 6.00737
  20 42 1.97125
31100 20 840
  1 42 -0.183764
  2 42 -0.100056
  3 42 0.745082
  4 42 -2.94129
  5 42 -0.710727
  6 42 1.54625
  7 42 3.05862
  8 42 -0.248311
  9 42 2.0729
  10 42 -1.35787
  11 42 -0.573251
  12 42 1.66742
  13 42 -1.26796
  14 42 1.44452
  15 42 -0.269256
  16 42 0.963217
  17 42 -0.82577
  18 42 1.39805
  19 42 -0.67679
  20 42 0.127913
31200 20 840
  1 42 -1.61685
  2 42 -2.51896
  3 42 -0.324435
  4 42 -0.194394
  5 42 -0.0366245
  6 42 1.67588
  7 42 1.17635
  8 42 -1.74222
  9 42 -0.365227
  10 42 -0.505575
  11 42 1.20708
  12 42 2.39252
  13 42 0.705942
  14 42 -1.85852
  15 42 0.364793
  16 42 1.61788
  17 42 0.384749
  18 42 -1.46944
  19 42 2.45413
  20 42 0.698293
31300 20 840
  1 42 -1.03844
  2 42 -0.701936
  3 42 1.32194
  4 42 1.55216
  5 42 1.15277
  6 42 1.61249
  7 42 0.924206
  8 42 -0.193781
  9 42 -1.42237
  10 42 0.687909
  11 42 -0.632128
  12 42 1.32649
  13 42 1.03888
  14 42 -1.03991
  15 42 -1.78216
  16 42 -2.17136
  17 42 -0.920945
  18 42 -0.156585
  19 42 0.591593
  20 42 -0.345782
31400 20 840
  1 42 3.23026
  2 42 -0.544717
  3 42 0.853312
  4 42 -1.18464
  5 42 1.51094
  6 42 3.07579
  7 42 -1.18614
  8 42 1.08917
  9 42 0.584837
  10 42 2.75327
  11 42 -1.75094
  12 42 0.152762
  13 42 -2.42489
  14 42 0.518798
  15 42 -1.59926
  16 42 0.208954
  17 42 -0.147129
  18 42 -0.903516
  19 42 -1.95149
  20 42 -2.21502
31500 20 840
  1 42 1.02316
  2 42 -0.883648
  3 42 0.657517
  4 42 -2.61793
  5 42 2.86309
  6 42 -0.338896
  7 42 -3.45589
  8 42 -0.530343
  9 42 2.75595
  10 42 0.714261
  11 42 -0.215865
  12 42 -2.04592
  13 42 -1.43186
  14 42 0.369237
  15 42 2.20955
  16 42 -3.46793
  17 42 -0.621369
  18 42 -0.941641
  19 42 0.400099
  20 42 -1.8589
31600 20 840
  1 42 -0.102032
  2 42 2.27355
  3 42 1.06445
  4 42 0.0419481
  5 42 -2.04001
  6 42 -0.92149
  7 42 -0.746182
  8 42 0.423036
  9 42 0.667637
  10 42 -0.252198
  11 42 -0.371734
  12 42 0.917678
  13 42 -1.67058
  14 42 -1.4408
  15 42 4.24794
  16 42 -2.82055
  17 42 0.100046
  18 42 0.484666
  19 42 -1.30274
  20 42 -0.42736
31700 20 840
  1 42 1.9622
  2 42 2.30014
  3 42 3.16744
  4 42 1.34795
  5 42 -0.440865
  6 42 0.260055
  7 42 -2.394
  8 42 0.0874087
  9 42 0.157515
  10 42 0.998517
  11 42 -0.507772
  12 42 -0.256047
  13 42 -2.61284
  14 42 -0.262358
  15 42 -0.792821
  16 42 -1.26577
  17 42 -0.817924
  18 42 -0.152007
  19 42 -1.10275
  20 42 -0.666221
31800 20 840
  1 42 -1.75124
  2 42 -0.649916
  3 42 -4.05607
  4 42 -0.690452
  5 42 1.06022
  6 42 -1.26158
  7 42 -1.26597
  8 42 0.0824788
  9 42 1.61364
  10 42 0.120755
  11 42 -1.5274
  12 42 1.05693
  13 42 0.00320966
  14 42 1.71095
  15 42 -2.09063
  16 42 1.93104
  17 42 -0.880104
  18 42 -0.304383
  19 42 0.0452699
  20 42 0.106074
31900 20 840
  1 42 0.204968
  2 42 -0.634763
  3 42 0.68566
  4 42 -1.1474
  5 42 -0.123859
  6 42 -1.67386
  7 42 2.72159
  8 42 -2.50461
  9 42 -1.15066
  10 42 -0.120716
  11 42 2.27872
  12 42 -1.08774
  13 42 1.86584
  14 42 1.1222
  15 42 1.03571
  16 42 -2.46228
  17 42 -0.783273
  18 42 -0.630712
  19 42 2.67391
  20 42 1.05092
32000 20 840
  1 42 -2.46071
  2 42 -1.39416
  3 42 -2.21452
  4 42 -0.174447
  5 42 1.67416
  6 42 -0.287241
  7 42 2.85566
  8 42 0.187315
  9 42 2.06301
  10 42 -0.518774
  11 42 1.49814
  12 42 1.0777
  13 42 0.158219
  14 42 -2.46884
  15 42 -1.01146
  16 42 2.65841
  17 42 0.593749
  18 42 -0.597318
  19 42 -4.32241
  20 42 0.328951
32100 20 840
  1 42 -2.3092
  2 42 -0.38376
  3 42 0.239585
  4 42 1.51356
  5 42 -2.16203
  6 42 -0.396489
  7 42 1.70424
  8 42 1.57647
  9 42 0.144783
  10 42 -0.351166
  11 42 -1.98426
  12 42 -0.0592497
  13 42 0.279933
  14 42 1.25584
  15 42 2.3923
  16 42 0.299579
  17 42 1.05381
  18 42 2.21387
  19 42 1.51827
  20 42 0.632437
32200 20 840
  1 42 -0.029384
  2 42 -3.88383
  3 42 -1.7237
  4 42 -1.69924
  5 42 0.688684
  6 42 -1.59642
  7 42 -0.545308
