# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  16 42 3.05401
  17 42 0.700432
  18 42 -0.949913
  19 42 -4.18137
  20 42 0.657075
14100 20 840
  1 42 -1.71873
  2 42 0.404901
  3 42 0.927538
  4 42 0.389056
  5 42 -1.18889
  6 42 -1.36994
  7 42 -0.770246
  8 42 0.722274
  9 42 -1.21841
  10 42 -1.84397
  11 42 0.604276
  12 42 1.02873
  13 42 1.00034
  14 42 0.674951
  15 42 1.61846
  16 42 1.00894
  17 42 2.39649
  18 42 2.28696
  19 42 2.89199
  20 42 0.652142
14200 20 840
  1 42 -0.248069
  2 42 0.375875
  3 42 -1.60629
  4 42 -0.807395
  5 42 -0.429422
  6 42 -0.871198
  7 42 -0.982753
  8 42 1.67051
  9 42 -1.42868
  10 42 -0.103379
  11 42 0.312989
  12 42 0.490787
  13 42 0.149546
  14 42 -0.157691
  15 42 -0.328392
  16 42 -1.48215
  17 42 -0.952763
  18 42 -1.66738
  19 42 1.23667
  20 42 -2.22431
14300 20 840
  1 42 -1.37069
  2 42 -0.697674
  3 42 -0.0130779
  4 42 -0.159515
  5 42 -0.530284
  6 42 1.19307
  7 42 0.978659
  8 42 0.925723
  9 42 -0.765594
  10 42 -1.05128
  11 42 -1.23139
  12 42 0.776728
  13 42 0.658188
  14 42 0.977641
  15 42 0.0885535
  16 42 -1.45128
  17 42 0.560517
  18 42 1.92643
  19 42 0.633128
  20 42 -2.39492
14400 20 840
  1 42 1.78749
  2 42 -0.0711239
  3 42 0.394066
  4 42 1.53815
  5 42 -0.421138
  6 42 -1.04358
  7 42 0.544523
  8 42 -0.831908
  9 42 0.47746
  10 42 -1.2388
  11 42 1.58106
  12 42 0.185781
  13 42 -0.253976
  14 42 0.741514
  15 42 -2.45068
  16 42 -0.184003
  17 42 -1.60879
  18 42 0.862045
  19 42 1.80343
  20 42 -1.26932
14500 20 840
  1 42 -1.22201
  2 42 -2.76392
  3 42 -2.06876
  4 42 0.237565
  5 42 -0.52518
  6 42 -0.247026
  7 42 0.968641
  8 42 1.61745
  9 42 -0.100051
  10 42 0.808102
  11 42 0.258696
  12 42 0.0248426
  13 42 -0.0291366
  14 42 0.0965051
  15 42 -0.743796
  16 42 -0.62998
  17 42 -0.821212
  18 42 -0.629928
  19 42 -0.681451
  20 42 1.24817
14600 20 840
  1 42 0.687214
  2 42 -0.648173
  3 42 0.343687
  4 42 -0.155933
  5 42 -1.33131
  6 42 -0.551514
  7 42 0.64237
  8 42 2.39707
  9 42 -3.69197
  10 42 0.403965
  11 42 1.08903
  12 42 -0.775807
  13 42 -1.59644
  14 42 -1.24119
  15 42 1.30565
  16 42 -1.02935
  17 42 0.0838264
  18 42 0.564022
  19 42 0.336278
  20 42 3.18447
14700 20 840
  1 42 -0.436399
  2 42 -1.40569
  3 42 -1.22516
  4 42 -0.325378
  5 42 0.92003
  6 42 0.948311
  7 42 1.20918
  8 42 0.684604
  9 42 -0.0854095
  10 42 -1.26396
  11 42 0.0433142
  12 42 1.00645
  13 42 2.14566
  14 42 -0.253133
  15 42 -1.5405
  16 42 0.714127
  17 42 -0.665839
  18 42 -1.71128
  19 42 0.635203
  20 42 -0.829573
14800 20 840
  1 42 0.51756
  2 42 0.745182
  3 42 3.85912
  4 42 -0.0534615
  5 42 2.55086
  6 42 0.245674
  7 42 -1.12946
  8 42 -1.07314
  9 42 3.302
  10 42 0.435319
  11 42 -1.06787
  12 42 -0.397879
  13 42 0.129103
  14 42 0.960451
  15 42 1.17334
  16 42 -1.75848
  17 42 1.16135
  18 42 1.42475
  19 42 -0.252024
  20 42 -0.630811
14900 20 840
  1 42 -1.07857
  2 42 -0.784202
  3 42 -3.24961
  4 42 -1.80872
  5 42 -0.801372
  6 42 -1.6171
  7 42 3.05834
  8 42 0.827152
  9 42 2.90554
  10 42 -0.0734336
  11 42 -1.59659
  12 42 -1.1824
  13 42 -0.182491
  14 42 -0.381131
  15 42 0.0252971
  16 42 -1.38815
  17 42 2.20034
  18 42 0.343119
  19 42 1.61059
  20 42 1.10008
15000 20 840
  1 42 0.42053
  2 42 0.167656
  3 42 0.869523
  4 42 -1.2037
  5 42 2.39407
  6 42 1.39603
  7 42 -1.01585
  8 42 0.341157
  9 42 3.0465
  10 42 -0.482438
  11 42 -1.23935
  12 42 -0.237626
  13 42 1.67023
  14 42 -0.636788
  15 42 -0.578154
  16 42 -0.482664
  17 42 -0.336018
  18 42 -0.955862
  19 42 -1.06518
  20 42 -0.401204
15100 20 840
  1 42 -0.264671
  2 42 1.71909
  3 42 1.86144
  4 42 -0.703622
  5 42 -0.203566
  6 42 2.63072
  7 42 -2.54456
  8 42 -1.45524
  9 42 -1.36526
  10 42 -3.20438
  11 42 -0.864068
  12 42 2.12919
  13 42 -0.079251
  14 42 2.0452
  15 42 0.517817
  16 42 0.958521
  17 42 0.346718
  18 42 0.684171
  19 42 -0.574295
  20 42 -3.40706
15200 20 840
  1 42 -0.208682
  2 42 -2.28005
  3 42 -3.76822
  4 42 -0.0291749
  5 42 0.654321
  6 42 0.419936
  7 42 -0.243077
  8 42 0.291138
  9 42 0.596172
  10 42 -0.0808668
  11 42 -1.06221
  12 42 2.74348
  13 42 -0.492704
  14 42 0.691444
  15 42 -1.66546
  16 42 0.110505
  17 42 -4.09647
  18 42 -0.445843
  19 42 -2.19952
  20 42 -3.19588
15300 20 840
  1 42 -0.278324
  2 42 -0.466746
  3 42 2.07086
  4 42 0.862239
  5 42 -3.04519
  6 42 -2.02959
  7 42 -1.16842
  8 42 1.60875
  9 42 -1.90516
  10 42 0.483385
  11 42 -0.621251
  12 42 -0.91548
  13 42 -0.162427
  14 42 -0.104617
  15 42 2.96591
  16 42 0.759984
  17 42 -0.998556
  18 42 0.168577
  19 42 1.51619
  20 42 -0.570708
15400 20 840
  1 42 1.36767
  2 42 -1.6493
  3 42 -0.818622
  4 42 1.43681
  5 42 -0.492814
  6 42 -0.455993
  7 42 -0.189038
  8 42 -0.791607
  9 42 0.942956
  10 42 0.205308
  11 42 0.67697
  12 42 0.0689015
  13 42 -0.392481
  14 42 -0.683214
  15 42 0.805333
  16 42 0.620323
  17 42 -1.06989
  18 42 1.00833
  19 42 -0.768736
  20 42 0.798634
15500 20 840
  1 42 0.188726
  2 42 -1.09374
  3 42 -1.44052
  4 42 0.029123
  5 42 -0.432408
  6 42 0.51084
  7 42 -1.1327
  8 42 0.167885
  9 42 -1.33089
  10 42 1.37015
  11 42 -0.465819
  12 42 -0.742965
  13 42 1.8668
  14 42 1.32296
  15 42 -1.28238
  16 42 -0.214761
  17 42 0.257278
  18 42 1.10584
  19 42 1.4052
  20 42 1.60826
15600 20 840
  1 42 0.422056
  2 42 0.358592
  3 42 2.62529
  4 42 1.00573
  5 42 0.169117
  6 42 -0.578773
  7 42 1.52081
  8 42 2.00112
  9 42 0.497536
  10 42 0.505346
  11 42 -0.144241
  12 42 -3.13521
  13 42 -1.15803
  14 42 -0.708518
  15 42 0.828
  16 42 1.08928
  17 42 -0.5612
  18 42 -1.50659
  19 42 2.13049
  20 42 1.73287
15700 20 840
  1 42 -0.927513
  2 42 0.317541
  3 42 -1.66345
  4 42 -2.20842
  5 42 -0.119779
  6 42 1.33153
  7 42 1.06342
  8 42 1.60545
  9 42 -0.938683
  10 42 0.826135
  11 42 0.533845
  12 42 -0.650246
  13 42 0.57326
  14 42 -0.18927
  15 42 -1.20842
  16 42 -1.51081
  17 42 0.920182
  18 42 -0.579939
  19 42 -1.36793
  20 42 -0.237423
15800 20 840
  1 42 -0.329049
  2 42 0.0281053
  3 42 3.75889
  4 42 0.747685
  5 42 1.54843
  6 42 2.04104
  7 42 -2.86313
  8 42 -0.912806
  9 42 2.33485
  10 42 -0.0865079
  11 42 0.184362
  12 42 -0.582915
  13 42 -1.00915
  14 42 0.0736468
  15 42 -0.53289
  16 42 0.829245
  17 42 1.50805
  18 42 1.62431
  19 42 -0.174329
  20 42 -0.457571
15900 20 840
  1 42 -1.09145
  2 42 -1.04952
  3 42 -2.38162
  4 42 -0.498948
  5 42 -0.849778
  6 42 1.3977
  7 42 1.34823
  8 42 -0.850184
  9 42 0.933168
  10 42 -0.453654
  11 42 1.782
  12 42 1.67439
  13 42 -0.37011
  14 42 -0.831241
  15 42 -0.223271
  16 42 -3.04651
  17 42 -0.441422
  18 42 -1.62443
  19 42 2.3047
  20 42 0.883777
16000 20 840
  1 42 -0.0409854
  2 42 1.77361
  3 42 -0.074384
  4 42 -1.25349
  5 42 1.96168
  6 42 1.26859
  7 42 -2.24627
  8 42 0.941457
  9 42 -5.22216
  10 42 -0.232576
  11 42 0.151814
  12 42 0.637401
  13 42 -0.493995
  14 42 -0.978161
  15 42 0.157768
  16 42 -3.25802
  17 42 -2.74511
  18 42 2.08012
  19 42 -0.979381
  20 42 -0.0136607
16100 20 840
  1 42 0.479339
  2 42 0.943368
  3 42 0.604337
  4 42 -0.475003
  5 42 2.46555
  6 42 -0.293544
  7 42 -0.197274
  8 42 -0.440684
  9 42 -4.46635
  10 42 -1.17538
  11 42 -1.3729
  12 42 2.13516
  13 42 0.114509
  14 42 -0.902681
  15 42 2.63751
  16 42 -1.55173
  17 42 -0.237506
  18 42 0.115866
  19 42 2.75268
  20 42 -2.55955
16200 20 840
  1 42 -0.230321
  2 42 -0.902266
  3 42 -1.23425
  4 42 1.22097
  5 42 2.79161
  6 42 -0.00207734
  7 42 -0.581955
  8 42 -0.509397
  9 42 0.632213
  10 42 2.42856
  11 42 -1.15143
  12 42 0.350763
  13 42 1.68565
  14 42 -0.182469
  15 42 -1.57984
  16 42 -0.967919
  17 42 -3.00542
  18 42 -0.684137
  19 42 2.11679
  20 42 -1.02265
16300 20 840
  1 42 -0.980511
  2 42 -0.37303
  3 42 0.76054
  4 42 -0.122273
  5 42 -1.67456
  6 42 0.299307
  7 42 0.568525
  8 42 0.186064
  9 42 2.59186
  10 42 0.664752
  11 42 2.00688
  12 42 -2.15294
  13 42 -0.703327
  14 42 -0.179217
  15 42 0.573475
  16 42 -1.45199
  17 42 -1.04333
  18 42 1.00227
  19 42 3.02736
  20 42 -1.66364
16400 20 840
  1 42 0.284129
  2 42 0.826533
  3 42 -2.00003
  4 42 0.128144
  5 42 0.75633
  6 42 0.651026
  7 42 0.499757
  8 42 0.487643
  9 42 3.42444
  10 42 2.17294
  11 42 2.08452
  12 42 -1.58182
  13 42 -1.06239
  14 42 -0.493913
  15 42 0.344615
  16 42 0.268286
  17 42 -1.59919
  18 42 -0.211224
  19 42 1.862
  20 42 -1.3406
16500 20 840
  1 42 -0.603033
  2 42 0.196675
  3 42 -0.606833
  4 42 -0.536162
  5 42 1.1839
  6 42 1.21566
  7 42 0.799756
  8 42 1.22891
  9 42 -0.886849
  10 42 -0.357499
  11 42 0.147226
  12 42 -2.14489
  13 42 1.99411
  14 42 0.695035
  15 42 -1.65752
  16 42 2.67387
  17 42 -0.460809
  18 42 -1.39286
  19 42 0.0644373
  20 42 0.610296
16600 20 840
  1 42 -0.352075
  2 42 0.719706
  3 42 -0.204065
  4 42 1.82946
  5 42 1.52547
  6 42 0.919468
  7 42 0.878339
  8 42 0.557814
  9 42 0.794032
  10 42 -1.45845
  11 42 1.01918
  12 42 0.713977
  13 42 -0.18157
  14 42 -0.401514
  15 42 -0.953009
  16 42 0.732589
  17 42 -0.0958378
  18 42 1.01632
  19 42 -3.84473
  20 42 0.74074
16700 20 840
  1 42 -0.659539
  2 42 0.376251
  3 42 -1.35292
  4 42 -0.288455
  5 42 -1.56269
  6 42 1.49494
  7 42 -1.75867
  8 42 -0.907862
  9 42 -0.935957
  10 42 -0.0756038
  11 42 0.98357
  12 42 1.91163
  13 42 0.547446
  14 42 0.258631
  15 42 -0.405678
  16 42 0.964895
  17 42 0.13594
  18 42 0.608421
  19 42 -2.06091
  20 42 -3.60852
16800 20 840
  1 42 -0.781568
  2 42 1.0726
  3 42 3.59306
  4 42 -0.227853
  5 42 1.76787
  6 42 0.0917287
  7 42 2.42118
  8 42 1.07122
  9 42 1.4931
  10 42 -0.799443
  11 42 -0.768025
  12 42 -0.404971
  13 42 -1.05963
  14 42 -2.48789
  15 42 0.400323
  16 42 -1.15795
  17 42 0.0187277
  18 42 1.01085
  19 42 1.88509
  20 42 0.215603
16900 20 840
  1 42 -1.04691
  2 42 0.293798
  3 42 -1.92429
  4 42 -1.1004
  5 42 0.570627
  6 42 -0.414649
  7 42 0.500876
  8 42 -1.32141
  9 42 -0.332017
  10 42 1.5407
  11 42 -0.489066
  12 42 1.0418
  13 42 0.765373
  14 42 -0.601925
  15 42 -0.538914
  16 42 -0.457231
  17 42 1.50543
  18 42 -0.121802
  19 42 0.0488307
  20 42 -1.80382
17000 20 840
  1 42 -1.0952
  2 42 -0.243992
  3 42 -1.54144
  4 42 -0.922988
  5 42 0.171614
  6 42 -0.749393
  7 42 -1.19437
  8 42 -0.0647694
  9 42 -1.53424
  10 42 0.417914
  11 42 -0.933024
  12 42 -0.173046
  13 42 2.47323
  14 42 1.13799
  15 42 -0.573845
  16 42 0.293336
  17 42 -0.641539
  18 42 1.42544
  19 42 1.22118
  20 42 1.53628
17100 20 840
  1 42 -0.485207
  2 42 1.52965
  3 42 -0.217291
  4 42 1.18375
  5 42 -0.0421391
  6 42 -1.87886
  7 42 0.570489
  8 42 0.769529
  9 42 -3.00408
  10 42 1.32878
  11 42 0.143839
  12 42 -0.228084
  13 42 -1.13208
  14 42 -0.153349
  15 42 1.1891
  16 42 -0.317554
  17 42 -0.518219
  18 42 -0.674913
  19 42 2.26142
  20 42 -1.81367
17200 20 840
  1 42 1.66752
  2 42 -1.8133
  3 42 2.06304
  4 42 1.35832
  5 42 -1.53004
  6 42 -3.09549
  7 42 -1.62512
  8 42 1.41974
  9 42 0.814949
  10 42 1.24656
  11 42 -0.282762
  12 42 -2.21806
  13 42 1.02572
  14 42 0.724001
  15 42 -1.75288
  16 42 -1.25917
  17 42 -2.77077
  18 42 1.67415
  19 42 0.827024
  20 42 1.81049
17300 20 840
  1 42 1.26002
  2 42 -0.830979
  3 42 3.17257
  4 42 0.873785
  5 42 1.79428
  6 42 0.434909
  7 42 0.489368
  8 42 0.357991
  9 42 -0.885699
  10 42 -1.2924
  11 42 0.760977
  12 42 -1.37502
  13 42 -0.793775
  14 42 1.03983
  15 42 -1.44341
  16 42 1.18081
  17 42 -0.32162
  18 42 0.277977
  19 42 -0.214753
  20 42 1.01013
17400 20 840
  1 42 1.4284
  2 42 -0.952345
  3 42 -2.04461
  4 42 2.13279
  5 42 -3.31556
  6 42 1.03122
  7 42 -0.226532
  8 42 0.161606
  9 42 0.526424
  10 42 0.281734
  11 42 1.4398
  12 42 -0.814662
  13 42 0.0752383
  14 42 0.880896
  15 42 -1.48818
  16 42 1.41364
  17 42 -1.58591
  18 42 1.13555
  19 42 -2.08688
  20 42 2.52361
17500 20 840
  1 42 0.870327
  2 42 -1.69084
  3 42 1.16655
  4 42 -0.265219
  5 42 -1.40504
  6 42 -0.525715
  7 42 -1.47703
  8 42 1.77073
  9 42 -0.808701
  10 42 -0.151066
  11 42 1.92048
  12 42 -0.140808
  13 42 -1.04994
  14 42 0.156823
  15 42 -0.122867
  16 42 -2.0407
  17 42 -0.918042
  18 42 -1.53366
  19 42 1.20587
  20 42 0.33544
17600 20 840
  1 42 0.220385
  2 42 1.25211
  3 42 0.468673
  4 42 -0.630552
  5 42 3.94067
  6 42 0.360762
  7 42 0.631142
  8 42 0.609466
  9 42 1.70991
  10 42 0.537975
  11 42 -0.212842
  12 42 0.676044
  13 42 -0.877802
  14 42 -0.426602
  15 42 -1.52237
  16 42 -0.8321
  17 42 0.155013
  18 42 0.181302
  19 42 1.92937
  20 42 -0.831874
17700 20 840
  1 42 -1.00623
  2 42 -0.958774
  3 42 0.168287
  4 42 -1.52184
  5 42 -1.58901
  6 42 0.224036
  7 42 0.962133
  8 42 -2.88047
  9 42 2.80127
  10 42 0.227711
  11 42 1.60298
  12 42 0.980443
  13 42 1.66485
  14 42 0.896073
  15 42 -0.623418
  16 42 -1.16369
  17 42 0.791263
  18 42 1.28032
  19 42 0.506938
  20 42 -0.938761
17800 20 840
  1 42 -1.20136
  2 42 1.42821
  3 42 1.21324
  4 42 -1.16328
  5 42 1.4304
  6 42 -2.22175
  7 42 0.809619
  8 42 -0.252442
  9 42 2.6471
  10 42 0.557339
  11 42 -0.455521
  12 42 -1.26483
  13 42 -0.0732087
  14 42 -1.66049
  15 42 1.24351
  16 42 -1.05133
  17 42 -0.669526
  18 42 -0.301062
  19 42 3.96712
  20 42 -0.6841
17900 20 840
  1 42 -1.28233
  2 42 -0.515808
  3 42 0.761842
  4 42 -1.65561
  5 42 -0.280184
  6 42 -2.98894
  7 42 -0.729957
  8 42 -0.188879
  9 42 2.13398
  10 42 1.86023
  11 42 -1.52943
  12 42 1.31644
  13 42 0.676055
  14 42 -0.533276
  15 42 0.730586
  16 42 -0.798675
  17 42 -2.50393
  18 42 -0.148004
  19 42 1.49709
  20 42 1.24113
18000 20 840
  1 42 -0.54861
  2 42 0.179497
  3 42 -0.260815
  4 42 0.648319
  5 42 1.07302
  6 42 0.172074
  7 42 1.55257
  8 42 0.0181245
  9 42 -0.552388
  10 42 -2.11518
  11 42 -1.03491
  12 42 1.56113
  13 42 -0.172282
  14 42 0.454651
  15 42 0.238167
  16 42 1.8313
  17 42 -4.63393
  18 42 1.78041
  19 42 -1.39581
  20 42 -0.779428
18100 20 840
  1 42 1.05963
  2 42 0.432211
  3 42 0.259618
  4 42 -0.41948
  5 42 -0.422808
  6 42 1.64459
  7 42 0.105345
  8 42 0.328387
  9 42 -3.77781
  10 42 -1.70625
  11 42 -0.425948
  12 42 0.641854
  13 42 -1.10352
  14 42 -0.856967
  15 42 0.339302
  16 42 0.193535
  17 42 -1.05293
  18 42 -0.771276
  19 42 -0.729173
  20 42 -3.0407
18200 20 840
  1 42 0.872255
  2 42 -1.62799
  3 42 -0.729666
  4 42 0.187177
  5 42 -2.45606
  6 42 -0.0164618
  7 42 -0.476315
  8 42 0.273947
  9 42 2.32264
  10 42 1.51251
  11 42 1.62194
  12 42 -0.330707
  13 42 -1.8642
  14 42 1.85728
  15 42 -0.144599
  16 42 2.06236
  17 42 -1.74267
  18 42 -0.0436166
  19 42 -0.869349
  20 42 1.15003
18300 20 840
  1 42 0.811794
  2 42 -0.125868
  3 42 -0.16008
  4 42 1.24799
  5 42 1.15247
  6 42 1.36786
  7 42 -0.660322
  8 42 0.250452
  9 42 0.258142
  10 42 0.416184
  11 42 -0.0105217
  12 42 0.134188
  13 42 -1.09433
  14 42 1.33241
  15 42 2.55076
  16 42 -0.93779
  17 42 -0.76154
  18 42 -0.366145
  19 42 1.65961
  20 42 0.584762
18400 20 840
  1 42 -0.19108
  2 42 -1.33317
  3 42 -1.25932
  4 42 0.975724
  5 42 1.20052
  6 42 2.72024
  7 42 0.518453
  8 42 0.158976
  9 42 0.739735
  10 42 -0.0746491
  11 42 0.278695
  12 42 -0.381636
  13 42 1.20459
  14 42 -0.346838
  15 42 -1.92575
  16 42 1.29971
  17 42 -1.7706
  18 42 -1.42012
  19 42 -0.100835
  20 42 2.24054
18500 20 840
  1 42 0.425315
  2 42 0.776256
  3 42 -1.35677
  4 42 -1.26961
  5 42 -1.05461
  6 42 0.297122
  7 42 -1.57544
  8 42 -1.33077
  9 42 -3.22301
  10 42 0.649173
  11 42 1.73595
  12 42 -1.36042
  13 42 -0.374811
  14 42 -0.686279
  15 42 0.0439574
  16 42 0.688284
  17 42 1.81239
  18 42 -0.26412
  19 42 0.54395
  20 42 0.369998
18600 20 840
  1 42 -1.69737
  2 42 1.4914
  3 42 -0.0340329
  4 42 1.03596
  5 42 2.36855
  6 42 -1.42342
  7 42 -0.0550067
  8 42 -0.994105
  9 42 -2.23409
  10 42 1.91093
  11 42 -2.19832
  12 42 -1.56743
  13 42 -0.189043
  14 42 -1.30885
  15 42 0.676902
  16 42 -1.11275
  17 42 -0.72512
  18 42 -1.07064
  19 42 1.05026
  20 42 -1.40012
18700 20 840
  1 42 -1.5075
  2 42 -0.113823
  3 42 1.96648
  4 42 -0.349905
  5 42 0.242363
  6 42 -1.15677
  7 42 -1.37292
  8 42 -1.0255
  9 42 0.31051
  10 42 0.89316
  11 42 2.54607
  12 42 0.549512
  13 42 -0.516875
  14 42 -0.893922
  15 42 0.0341119
  16 42 -0.554564
  17 42 -0.859704
  18 42 1.3147
  19 42 -2.63921
  20 42 -1.73894
18800 20 840
  1 42 -0.766171
  2 42 -0.314304
  3 42 -2.48552
  4 42 -1.44573
  5 42 1.53624
  6 42 1.56313
  7 42 0.369401
  8 42 0.507924
  9 42 0.829487
  10 42 -0.777379
  11 42 -1.04965
  12 42 -0.96059
  13 42 -1.18139
  14 42 -2.63818
  15 42 -0.685561
  16 42 0.842372
  17 42 -2.01762
  18 42 0.275323
  19 42 0.818396
  20 42 0.676188
18900 20 840
  1 42 -0.810384
  2 42 -0.126409
  3 42 0.342462
  4 42 -0.756503
  5 42 -0.231703
  6 42 1.12651
  7 42 0.384418
  8 42 0.0139901
  9 42 -0.505347
  10 42 0.839249
  11 42 1.20036
  12 42 1.41405
  13 42 -0.376429
  14 42 -0.626998
  15 42 1.20421
  16 42 0.700717
  17 42 -1.46512
  18 42 0.769523
  19 42 2.39022
  20 42 -2.48877
19000 20 840
  1 42 0.960693
  2 42 1.59982
  3 42 -0.0840281
  4 42 0.0551394
  5 42 -0.727966
  6 42 -1.99414
  7 42 0.520141
  8 42 0.461833
  9 42 -1.11851
  10 42 -0.371828
  11 42 -1.23213
  12 42 -0.614125
  13 42 -0.583859
  14 42 1.67945
  15 42 0.960226
  16 42 -0.654253
  17 42 -2.2571
  18 42 1.10165
  19 42 0.622398
  20 42 -1.25128
19100 20 840
  1 42 -1.13608
  2 42 -1.4264
  3 42 0.446218
  4 42 0.201886
  5 42 0.776519
  6 42 -0.179155
  7 42 2.8437
  8 42 0.543453
  9 42 -0.818632
  10 42 0.49017
  11 42 0.386982
  12 42 -0.321343
  13 42 0.712427
  14 42 1.12821
  15 42 -1.43544
  16 42 1.42078
  17 42 -0.0108809
  18 42 -0.016133
  19 42 1.57532
  20 42 1.18732
19200 20 840
  1 42 1.73133
  2 42 -0.391233
  3 42 -0.193982
  4 42 0.234845
  5 42 -1.67118
  6 42 0.675664
  7 42 2.25475
  8 42 -0.314942
  9 42 2.08751
  10 42 1.69802
  11 42 1.91985
  12 42 -1.09892
  13 42 -0.246173
  14 42 1.05898
  15 42 -2.29816
  16 42 0.759085
  17 42 -0.313951
  18 42 2.05129
  19 42 2.73451
  20 42 2.2004
19300 20 840
  1 42 1.21468
  2 42 0.56244
  3 42 1.44905
  4 42 1.4308
  5 42 -0.834169
  6 42 -0.795517
  7 42 0.27591
  8 42 0.0432503
  9 42 1.62148
  10 42 0.754594
  11 42 1.70734
  12 42 -1.07203
  13 42 -0.75584
  14 42 0.398568
  15 42 0.79117
  16 42 -2.433
  17 42 0.207626
  18 42 -1.86349
  19 42 -0.453194
  20 42 -1.56232
19400 20 840
  1 42 -1.17003
  2 42 1.29012
  3 42 -1.70977
  4 42 -1.23884
  5 42 1.23045
  6 42 -1.30463
  7 42 0.255829
  8 42 1.35554
  9 42 -0.109861
  10 42 1.19758
  11 42 0.85265
  12 42 0.66843
  13 42 0.215781
  14 42 0.850301
  15 42 -1.48489
  16 42 2.24266
  17 42 -0.863383
  18 42 0.497484
  19 42 -0.294496
  20 42 3.54405
19500 20 840
  1 42 -0.0864277
  2 42 0.0663319
  3 42 0.0594317
  4 42 0.0635095
  5 42 0.705777
  6 42 -0.54131
  7 42 -1.65484
  8 42 -0.44762
  9 42 -2.09642
  10 42 -0.245864
  11 42 1.72523
  12 42 0.167718
  13 42 -1.19133
  14 42 -1.61114
  15 42 -0.952638
  16 42 -0.068517
  17 42 -0.264544
  18 42 -0.299385
  19 42 0.233454
  20 42 -1.09769
19600 20 840
  1 42 -1.15947
  2 42 1.4412
  3 42 0.656787
  4 42 0.4894
  5 42 2.0042
  6 42 1.7471
  7 42 -1.50162
  8 42 -0.917792
  9 42 0.575219
  10 42 -0.279942
  11 42 -0.153636
  12 42 0.676832
  13 42 0.691402
  14 42 -1.96119
  15 42 0.667051
  16 42 -0.114464
  17 42 -0.0216352
  18 42 0.222934
  19 42 -0.650495
  20 42 -1.10486
19700 20 840
  1 42 -0.0320277
  2 42 2.04487
  3 42 2.68238
  4 42 -0.589444
  5 42 -1.13782
  6 42 -2.99659
  7 42 -1.82693
  8 42 -0.689597
  9 42 2.52152
  10 42 0.464532
  11 42 1.51104
  12 42 0.0693943
  13 42 1.19729
  14 42 -0.38528
  15 42 1.27044
  16 42 -0.187833
  17 42 0.171414
  18 42 3.06373
  19 42 1.13673
  20 42 -0.972111
19800 20 840
  1 42 -0.922088
  2 42 0.0263824
  3 42 -0.947523
  4 42 0.121452
  5 42 2.09817
  6 42 -1.75865
  7 42 3.23223
  8 42 0.831994
  9 42 0.749442
  10 42 1.33428
  11 42 -1.7102
  12 42 0.139503
  13 42 1.90337
  14 42 0.635914
  15 42 0.0925845
  16 42 0.453796
  17 42 -1.25309
  18 42 -1.17449
  19 42 0.47655
  20 42 -1.61943
19900 20 840
  1 42 -0.661135
  2 42 0.599455
  3 42 -0.209226
  4 42 -0.952838
  5 42 1.06025
  6 42 1.15921
  7 42 0.541327
  8 42 -0.0632154
  9 42 -2.10539
  10 42 1.58471
  11 42 -0.270446
  12 42 2.57771
  13 42 1.19154
  14 42 1.57008
  15 42 -0.433236
  16 42 0.864079
  17 42 0.452998
  18 42 2.82083
  19 42 -0.193318
  20 42 0.986675
20000 20 840
  1 42 1.42616
  2 42 -0.0118173
  3 42 -0.855154
  4 42 1.57325
  5 42 -1.54832
  6 42 -1.06574
  7 42 0.391548
  8 42 -0.933613
  9 42 0.854924
  10 42 0.140722
  11 42 1.13588
  12 42 -0.298847
  13 42 0.150454
  14 42 1.47081
  15 42 -0.291885
  16 42 2.14165
  17 42 -0.704791
  18 42 -0.150245
  19 42 0.537964
  20 42 -1.95728
20100 20 840
  1 42 0.426536
  2 42 -1.0069
  3 42 1.23377
  4 42 1.14056
  5 42 -0.162203
  6 42 -1.41852
  7 42 0.252957
  8 42 -0.140149
  9 42 -1.93783
  10 42 2.12887
  11 42 0.878157
  12 42 -0.209277
  13 42 -0.0662511
  14 42 2.59133
  15 42 -1.18534
  16 42 -0.883891
  17 42 -0.816449
  18 42 -0.351008
  19 42 0.295867
  20 42 1.93714
20200 20 840
  1 42 1.50874
  2 42 -0.12587
  3 42 -1.8535
  4 42 1.13923
  5 42 -1.47702
  6 42 -0.327702
  7 42 1.1785
  8 42 0.181043
  9 42 0.366475
  10 42 -1.45445
  11 42 -0.846454
  12 42 -1.09297
  13 42 -2.33094
  14 42 0.447
  15 42 -2.34879
  16 42 -1.01258
  17 42 -2.40286
  18 42 0.410231
  19 42 -1.9645
  20 42 2.48979
20300 20 840
  1 42 1.63927
  2 42 0.126304
  3 42 0.941095
  4 42 2.36491
  5 42 1.24767
  6 42 1.34869
  7 42 -3.3483
  8 42 -0.99979
  9 42 1.1405
  10 42 -0.7514
  11 42 -1.67782
  12 42 -0.445209
  13 42 0.620223
  14 42 -0.784417
  15 42 0.668489
  16 42 -1.57519
  17 42 -0.4186
  18 42 -2.68287
  19 42 -0.699738
  20 42 1.6032
20400 20 840
  1 42 -0.151442
  2 42 1.00909
  3 42 1.08436
  4 42 -0.0595158
  5 42 0.609036
  6 42 -0.949749
  7 42 0.195075
  8 42 -1.1285
  9 42 0.0764585
  10 42 1.29215
  11 42 -0.140676
  12 42 -0.832555
  13 42 -0.121275
  14 42 -0.247127
