ITEM: TIMESTEP
0
ITEM: NUMBER OF ENTRIES
492
ITEM: BOX BOUNDS pp pp pp
50 51 27.4202 -0.228656 27.3197 -2.33341 
51 52 27.419 -0.215124 27.3294 -2.20447 
52 53 27.4194 -0.199884 27.3409 -2.06464 
53 54 27.4193 -0.17948 27.3519 -1.91386 
54 55 27.4197 -0.161648 27.3631 -1.75422 
55 56 27.4205 -0.14631 27.3742 -1.58571 
56 57 27.419 -0.128328 27.3829 -1.39959 
57 58 27.4212 -0.111816 27.395 -1.19291 
58 59 27.4188 -0.0965235 27.4012 -0.978483 
59 60 27.4202 -0.0833013 27.4094 -0.765376 
60 61 27.4192 -0.0685199 27.4136 -0.551546 
61 62 27.4204 -0.0508939 27.4183 -0.337492 
62 63 27.4197 -0.0321026 27.4194 -0.119622 
63 64 27.42 -0.0130958 27.4198 0.101725 
64 65 27.4198 0.0122643 27.418 0.31246 
65 66 27.4204 0.0395577 27.4156 0.510971 
66 67 27.4194 0.0612231 27.4105 0.69505 
67 68 27.4205 0.0799786 27.4064 0.874474 
68 69 27.42 0.0990324 27.3996 1.05277 
69 70 27.4203 0.119242 27.3921 1.23909 
70 71 27.4192 0.136175 27.3819 1.42313 
71 72 27.4213 0.156455 27.3743 1.59762 
72 73 27.4203 0.174827 27.3631 1.76217 
73 74 27.4198 0.18946 27.3517 1.92086 
74 75 27.4204 0.20422 27.3412 2.072 
75 76 27.4198 0.211874 27.3299 2.20743 
76 77 27.4207 0.215833 27.3219 2.31637 
77 78 27.4206 0.213025 27.3141 2.40488 
78 79 27.4214 0.215798 27.3082 2.48017 
79 80 27.4192 0.232032 27.3006 2.53743 
80 81 27.4198 0.252471 27.2969 2.58033 
81 82 27.4208 0.272185 27.2944 2.61533 
82 83 27.4214 0.28689 27.2918 2.64786 
83 84 27.4201 0.287144 27.288 2.67284 
85 86 27.4194 -0.260208 27.2708 -2.8393 
86 87 27.4192 -0.253171 27.273 -2.81654 
87 88 27.4205 -0.249265 27.2782 -2.77865 
88 89 27.4192 -0.24624 27.2823 -2.7255 
89 90 27.4195 -0.245978 27.2898 -2.65215 
90 91 27.4201 -0.24713 27.2993 -2.55931 
91 92 27.4196 -0.241864 27.3087 -2.45221 
92 93 27.4195 -0.228418 27.3191 -2.33337 
93 94 27.4191 -0.215661 27.3295 -2.20419 
94 95 27.4199 -0.199736 27.3413 -2.06481 
95 96 27.4195 -0.179511 27.3521 -1.9134 
96 97 27.4196 -0.162103 27.3629 -1.75488 
97 98 27.4206 -0.144971 27.3743 -1.58604 
98 99 27.4183 -0.129268 27.3823 -1.39901 
99 100 27.4215 -0.111556 27.3954 -1.19296 
100 101 27.4192 -0.0966954 27.4015 -0.978502 
101 102 27.4197 -0.0834641 27.4089 -0.765326 
102 103 27.4195 -0.0682734 27.4139 -0.551743 
103 104 27.42 -0.0508554 27.4179 -0.337255 
104 105 27.4201 -0.0320173 27.4198 -0.119991 
105 106 27.42 -0.0137318 27.4198 0.101537 
106 107 27.4195 0.0125562 27.4177 0.313082 
107 108 27.4207 0.0398076 27.4159 0.510711 
108 109 27.4199 0.0610768 27.411 0.694961 
109 110 27.4201 0.0799984 27.4061 0.874183 
110 111 27.4199 0.0993526 27.3994 1.05347 
111 112 27.4202 0.11864 27.3919 1.23886 
112 113 27.4194 0.136773 27.3821 1.42293 
113 114 27.421 0.156152 27.374 1.59812 
114 115 27.4205 0.174768 27.3633 1.76142 
115 116 27.4199 0.189806 27.3518 1.92103 
116 117 27.4201 0.203837 27.3409 2.07237 
117 118 27.4197 0.212313 27.3299 2.20697 
118 119 27.4208 0.215189 27.3219 2.31637 
119 120 27.4211 0.213685 27.3146 2.40508 
120 121 27.4211 0.215439 27.3078 2.48026 
121 122 27.4198 0.232237 27.3011 2.53789 
122 123 27.4199 0.252328 27.2971 2.57999 
123 124 27.42 0.271655 27.2937 2.61524 
124 125 27.4219 0.287273 27.2922 2.64785 
125 126 27.42 0.287228 27.2879 2.67284 
127 128 27.4194 -0.260167 27.2707 -2.83931 
128 129 27.4197 -0.253404 27.2734 -2.81702 
129 130 27.4199 -0.248859 27.2776 -2.7786 
130 131 27.4193 -0.246166 27.2824 -2.72595 
131 132 27.4198 -0.246284 27.2902 -2.65179 
132 133 27.4196 -0.247178 27.2989 -2.55905 
133 134 27.4199 -0.241982 27.309 -2.45208 
134 135 27.4194 -0.228516 27.3189 -2.33345 
135 136 27.4192 -0.215097 27.3296 -2.20408 
136 137 27.4199 -0.199861 27.3413 -2.06475 
137 138 27.4194 -0.179156 27.3519 -1.91372 
138 139 27.4198 -0.161829 27.3631 -1.75452 
139 140 27.4203 -0.145975 27.374 -1.5857 
140 141 27.4189 -0.128877 27.3829 -1.39896 
141 142 27.4214 -0.112 27.3952 -1.19334 
142 143 27.4185 -0.0962256 27.4009 -0.978249 
143 144 27.42 -0.0831551 27.4092 -0.766061 
144 145 27.4197 -0.0689494 27.4141 -0.551078 
145 146 27.4198 -0.0507534 27.4177 -0.337573 
146 147 27.4198 -0.0317983 27.4195 -0.119315 
147 148 27.4205 -0.0140956 27.4203 0.101088 
148 149 27.4199 0.012904 27.4181 0.313346 
149 150 27.4199 0.0395774 27.4151 0.510303 
150 151 27.4196 0.0614399 27.4107 0.695087 
151 152 27.4202 0.0798391 27.4061 0.874349 
152 153 27.4208 0.0992901 27.4004 1.05303 
153 154 27.4199 0.118962 27.3916 1.23921 
154 155 27.4194 0.136253 27.3821 1.42262 
155 156 27.4213 0.156412 27.3742 1.59782 
156 157 27.4202 0.174367 27.363 1.76208 
157 158 27.4198 0.1901 27.3518 1.92152 
158 159 27.4201 0.203547 27.3409 2.07182 
159 160 27.4197 0.211925 27.33 2.2067 
160 161 27.4211 0.215857 27.3222 2.31672 
161 162 27.4202 0.213533 27.3137 2.40471 
162 163 27.4215 0.21604 27.3082 2.48076 
163 164 27.4197 0.231436 27.3011 2.53737 
164 165 27.4202 0.253071 27.2974 2.58016 
165 166 27.4199 0.271638 27.2936 2.615 
166 167 27.4213 0.286763 27.2916 2.6482 
167 168 27.4203 0.287375 27.2883 2.67271 
169 170 27.4195 -0.260158 27.2709 -2.8393 
170 171 27.4193 -0.253355 27.273 -2.81715 
171 172 27.4204 -0.249169 27.2782 -2.77832 
172 173 27.4189 -0.246031 27.282 -2.72566 
173 174 27.4194 -0.246019 27.2897 -2.65202 
174 175 27.42 -0.24785 27.2992 -2.55963 
175 176 27.4202 -0.241573 27.3093 -2.45188 
176 177 27.4195 -0.228621 27.3191 -2.33305 
177 178 27.4193 -0.215083 27.3297 -2.20424 
178 179 27.4195 -0.199923 27.3409 -2.06464 
179 180 27.4193 -0.179552 27.3518 -1.91393 
180 181 27.4198 -0.161585 27.3631 -1.75422 
181 182 27.4207 -0.145964 27.3744 -1.58606 
182 183 27.4187 -0.128373 27.3827 -1.39915 
183 184 27.4211 -0.111746 27.3949 -1.19329 
184 185 27.4193 -0.0966735 27.4017 -0.978667 
185 186 27.4192 -0.0834086 27.4084 -0.765061 
186 187 27.4199 -0.0682702 27.4142 -0.551337 
187 188 27.4202 -0.0506923 27.4181 -0.337574 
188 189 27.4199 -0.0324775 27.4196 -0.119743 
189 190 27.4198 -0.0133875 27.4196 0.101724 
190 191 27.4199 0.0121412 27.4181 0.313185 
191 192 27.42 0.0393921 27.4152 0.509917 
192 193 27.4206 0.062063 27.4117 0.695142 
193 194 27.4199 0.0798544 27.4058 0.8743 
194 195 27.4199 0.0993364 27.3995 1.0532 
195 196 27.4201 0.118296 27.3918 1.23945 
196 197 27.4195 0.136552 27.3822 1.4229 
197 198 27.421 0.156362 27.374 1.59754 
198 199 27.4205 0.174569 27.3632 1.76206 
199 200 27.4196 0.190056 27.3516 1.92113 
200 201 27.4205 0.203902 27.3413 2.07193 
201 202 27.4201 0.21186 27.3303 2.20718 
202 203 27.4207 0.215561 27.3218 2.3166 
203 204 27.4203 0.213734 27.3138 2.40478 
204 205 27.4213 0.215895 27.308 2.48028 
205 206 27.4194 0.231556 27.3008 2.53749 
206 207 27.4201 0.252831 27.2973 2.58054 
207 208 27.4203 0.271916 27.294 2.61448 
208 209 27.4218 0.286423 27.2922 2.64836 
209 210 27.4199 0.28761 27.2878 2.67274 
211 212 27.4198 -0.26051 27.2711 -2.83944 
212 213 27.419 -0.252868 27.2727 -2.8168 
213 214 27.4203 -0.24897 27.2781 -2.77848 
214 215 27.4194 -0.246713 27.2825 -2.72589 
215 216 27.4195 -0.24573 27.2899 -2.6517 
216 217 27.4195 -0.247568 27.2986 -2.55973 
217 218 27.4202 -0.241662 27.3093 -2.45163 
218 219 27.4195 -0.228454 27.3191 -2.3332 
219 220 27.4191 -0.21511 27.3295 -2.2044 
220 221 27.4198 -0.200116 27.3412 -2.0648 
221 222 27.4196 -0.179543 27.3521 -1.91395 
222 223 27.4198 -0.161586 27.3632 -1.75429 
223 224 27.4201 -0.14553 27.3738 -1.58559 
224 225 27.4189 -0.128694 27.3828 -1.39938 
225 226 27.4211 -0.112265 27.3949 -1.19324 
226 227 27.4191 -0.0962865 27.4014 -0.978467 
227 228 27.4202 -0.0833565 27.4094 -0.765311 
228 229 27.4196 -0.0679491 27.414 -0.55132 
229 230 27.4197 -0.0507828 27.4176 -0.337722 
230 231 27.42 -0.0326976 27.4197 -0.119668 
231 232 27.42 -0.0136434 27.4198 0.101294 
232 233 27.42 0.0126326 27.4182 0.313027 
233 234 27.4195 0.0398597 27.4147 0.511036 
234 235 27.4205 0.0615341 27.4116 0.694761 
235 236 27.4201 0.0798299 27.406 0.87431 
236 237 27.4199 0.0989179 27.3995 1.0531 
237 238 27.4207 0.118723 27.3924 1.23893 
238 239 27.4192 0.136448 27.382 1.42287 
239 240 27.4208 0.155959 27.3737 1.59776 
240 241 27.4207 0.175204 27.3635 1.76251 
241 242 27.4199 0.189845 27.3519 1.92081 
242 243 27.4202 0.203329 27.3411 2.07217 
243 244 27.4195 0.212111 27.3297 2.20722 
244 245 27.4214 0.215809 27.3225 2.31654 
245 246 27.4199 0.213533 27.3134 2.40476 
246 247 27.4216 0.215632 27.3083 2.48031 
247 248 27.4197 0.232221 27.301 2.53746 
248 249 27.4194 0.252299 27.2966 2.58046 
249 250 27.4209 0.271905 27.2946 2.61492 
250 251 27.4213 0.286628 27.2916 2.64803 
251 252 27.4201 0.287617 27.288 2.67273 
253 254 27.4198 -0.260473 27.2711 -2.83947 
254 255 27.4193 -0.252768 27.2731 -2.81657 
255 256 27.4202 -0.249319 27.2779 -2.77826 
256 257 27.4188 -0.246277 27.2819 -2.72611 
257 258 27.4193 -0.245869 27.2896 -2.65178 
258 259 27.4202 -0.2476 27.2993 -2.55992 
259 260 27.4196 -0.241738 27.3087 -2.45179 
260 261 27.4196 -0.228491 27.3192 -2.33311 
261 262 27.4195 -0.214991 27.3299 -2.20428 
262 263 27.4196 -0.200206 27.341 -2.0648 
263 264 27.4195 -0.179714 27.3521 -1.91334 
264 265 27.4195 -0.1612 27.3629 -1.75457 
265 266 27.4206 -0.1461 27.3743 -1.58621 
266 267 27.419 -0.12872 27.383 -1.39901 
267 268 27.4207 -0.111913 27.3945 -1.19346 
268 269 27.4193 -0.0960478 27.4016 -0.978278 
269 270 27.4201 -0.0835742 27.4093 -0.765274 
270 271 27.4196 -0.0685818 27.414 -0.55146 
271 272 27.4196 -0.0506304 27.4174 -0.337899 
272 273 27.42 -0.0324199 27.4197 -0.119626 
273 274 27.4203 -0.0132759 27.4201 0.101521 
274 275 27.4194 0.0126001 27.4176 0.313251 
275 276 27.4202 0.0394021 27.4154 0.510588 
276 277 27.4203 0.0612452 27.4114 0.695351 
277 278 27.42 0.0801469 27.4059 0.873692 
278 279 27.4203 0.0993441 27.3999 1.05286 
279 280 27.4203 0.118794 27.392 1.23945 
280 281 27.4192 0.136474 27.3819 1.42341 
281 282 27.4211 0.156047 27.3741 1.59715 
282 283 27.4201 0.174715 27.3629 1.76203 
283 284 27.4201 0.189495 27.3521 1.92114 
284 285 27.4198 0.204066 27.3406 2.07245 
285 286 27.4201 0.212082 27.3304 2.20678 
286 287 27.4212 0.21587 27.3223 2.31641 
287 288 27.4203 0.213239 27.3138 2.40518 
288 289 27.4209 0.215618 27.3077 2.48025 
289 290 27.42 0.232275 27.3013 2.5377 
290 291 27.4195 0.252354 27.2967 2.57982 
291 292 27.4207 0.271651 27.2944 2.61535 
292 293 27.4216 0.287376 27.2919 2.64789 
293 294 27.42 0.287114 27.2879 2.67295 
295 296 27.4196 -0.260137 27.2709 -2.83941 
296 297 27.4192 -0.253108 27.2729 -2.81646 
297 298 27.4206 -0.249085 27.2783 -2.77885 
298 299 27.4189 -0.246681 27.2819 -2.72573 
299 300 27.4196 -0.245448 27.29 -2.65187 
300 301 27.4198 -0.248012 27.299 -2.55944 
301 302 27.42 -0.24135 27.3091 -2.45168 
302 303 27.419 -0.228823 27.3186 -2.33302 
303 304 27.4198 -0.215255 27.3302 -2.2047 
304 305 27.4196 -0.199649 27.341 -2.06481 
305 306 27.4197 -0.179789 27.3523 -1.91355 
306 307 27.4196 -0.161422 27.363 -1.7544 
307 308 27.42 -0.146035 27.3736 -1.58629 
308 309 27.4192 -0.12854 27.3832 -1.39874 
309 310 27.4211 -0.111753 27.3949 -1.19321 
310 311 27.4189 -0.0966709 27.4012 -0.979006 
311 312 27.4202 -0.0831201 27.4094 -0.765517 
312 313 27.4198 -0.0684834 27.4142 -0.551007 
313 314 27.4193 -0.0508704 27.4172 -0.337755 
314 315 27.4202 -0.0323969 27.42 -0.119687 
315 316 27.42 -0.0130648 27.4198 0.101363 
316 317 27.4199 0.0124224 27.4181 0.31344 
317 318 27.4201 0.03944 27.4154 0.51049 
318 319 27.4199 0.0613248 27.411 0.695243 
319 320 27.4198 0.0801586 27.4057 0.874177 
320 321 27.4205 0.0989792 27.4001 1.05313 
321 322 27.42 0.118767 27.3917 1.23929 
322 323 27.4195 0.136594 27.3823 1.42268 
323 324 27.421 0.15614 27.374 1.59736 
324 325 27.4202 0.174749 27.363 1.76213 
325 326 27.4203 0.189528 27.3523 1.92146 
326 327 27.42 0.203894 27.3409 2.07186 
327 328 27.4196 0.212293 27.3298 2.20717 
328 329 27.4208 0.215541 27.3219 2.31622 
329 330 27.4205 0.213688 27.314 2.40485 
330 331 27.4212 0.215404 27.3079 2.48083 
331 332 27.4202 0.232258 27.3016 2.53726 
332 333 27.4192 0.25229 27.2964 2.57998 
333 334 27.4209 0.27208 27.2945 2.61542 
334 335 27.4217 0.286925 27.2921 2.64787 
335 336 27.42 0.287216 27.2879 2.67291 
337 338 27.4197 -0.260498 27.2711 -2.83907 
338 339 27.419 -0.252824 27.2728 -2.817 
339 340 27.4204 -0.248663 27.2781 -2.7786 
340 341 27.4191 -0.247111 27.2821 -2.72572 
341 342 27.4197 -0.245331 27.2901 -2.65191 
342 343 27.4195 -0.247655 27.2987 -2.55949 
343 344 27.42 -0.242175 27.309 -2.4521 
344 345 27.4193 -0.228632 27.3189 -2.33265 
345 346 27.42 -0.215057 27.3304 -2.20406 
346 347 27.4194 -0.199323 27.3408 -2.06501 
347 348 27.4193 -0.17965 27.3518 -1.91416 
348 349 27.4197 -0.161816 27.3631 -1.75414 
349 350 27.4204 -0.14592 27.3741 -1.58664 
350 351 27.4193 -0.128444 27.3833 -1.39876 
351 352 27.421 -0.112748 27.3948 -1.19328 
352 353 27.419 -0.0955912 27.4014 -0.978338 
353 354 27.4199 -0.083262 27.4091 -0.765096 
354 355 27.42 -0.0691516 27.4144 -0.551524 
355 356 27.4195 -0.0505764 27.4174 -0.337647 
356 357 27.4196 -0.0319244 27.4194 -0.120083 
357 358 27.4199 -0.0140147 27.4197 0.101686 
358 359 27.4203 0.0128765 27.4185 0.313366 
359 360 27.4203 0.0393717 27.4156 0.509951 
360 361 27.4196 0.0614218 27.4107 0.695936 
361 362 27.4203 0.0804613 27.4062 0.873765 
362 363 27.4199 0.0991418 27.3995 1.05322 
363 364 27.4205 0.118757 27.3922 1.23869 
364 365 27.4192 0.136224 27.3819 1.42344 
365 366 27.4212 0.156239 27.3742 1.59737 
366 367 27.4202 0.174796 27.3629 1.76227 
367 368 27.42 0.189798 27.3519 1.92109 
368 369 27.4203 0.2035 27.3412 2.07198 
369 370 27.4197 0.212283 27.3299 2.2073 
370 371 27.421 0.215703 27.3221 2.31653 
371 372 27.4206 0.213361 27.3141 2.4048 
372 373 27.4211 0.215807 27.3078 2.4806 
373 374 27.4201 0.232108 27.3015 2.53732 
374 375 27.4193 0.252567 27.2965 2.57968 
375 376 27.4203 0.271916 27.294 2.61517 
376 377 27.4216 0.28658 27.2919 2.64847 
377 378 27.4203 0.287453 27.2882 2.67264 
379 380 27.4197 -0.260042 27.271 -2.8397 
380 381 27.4196 -0.253221 27.2734 -2.81619 
381 382 27.42 -0.249115 27.2777 -2.77902 
382 383 27.419 -0.246434 27.2821 -2.72539 
383 384 27.4193 -0.24603 27.2897 -2.65173 
384 385 27.4199 -0.24737 27.299 -2.55987 
385 386 27.4199 -0.241493 27.3089 -2.45223 
386 387 27.4196 -0.229135 27.3193 -2.33249 
387 388 27.42 -0.214775 27.3304 -2.20464 
388 389 27.4191 -0.200212 27.3406 -2.06456 
389 390 27.4193 -0.17949 27.3518 -1.91408 
390 391 27.4199 -0.161887 27.3633 -1.75424 
391 392 27.4203 -0.144872 27.3741 -1.58598 
392 393 27.4189 -0.129426 27.3829 -1.39892 
393 394 27.421 -0.111624 27.3948 -1.19314 
394 395 27.4188 -0.096816 27.4012 -0.978562 
395 396 27.4202 -0.0828555 27.4094 -0.76532 
396 397 27.4197 -0.0685806 27.414 -0.551523 
397 398 27.4198 -0.0510337 27.4177 -0.337737 
398 399 27.4201 -0.0320549 27.4198 -0.119495 
399 400 27.4199 -0.0132383 27.4197 0.101378 
400 401 27.4201 0.0119636 27.4184 0.313012 
401 402 27.4198 0.0398286 27.4151 0.510557 
402 403 27.4192 0.0616457 27.4103 0.695445 
403 404 27.4203 0.0799353 27.4062 0.873952 
404 405 27.4208 0.098869 27.4004 1.05325 
405 406 27.4204 0.119076 27.3921 1.23878 
406 407 27.4193 0.136344 27.382 1.42332 
407 408 27.4209 0.15623 27.3738 1.59764 
408 409 27.4199 0.174475 27.3627 1.7617 
409 410 27.4203 0.190007 27.3523 1.92116 
410 411 27.4205 0.203901 27.3413 2.07191 
411 412 27.4192 0.212106 27.3294 2.20748 
412 413 27.4212 0.21573 27.3224 2.31626 
413 414 27.4203 0.213179 27.3138 2.40495 
414 415 27.4213 0.215861 27.308 2.48036 
415 416 27.4195 0.231972 27.3009 2.53741 
416 417 27.42 0.253016 27.2972 2.58014 
417 418 27.4204 0.271679 27.294 2.61502 
418 419 27.4217 0.286602 27.292 2.64814 
419 420 27.4201 0.287282 27.288 2.67296 
421 422 27.4198 -0.260307 27.2711 -2.83948 
422 423 27.4191 -0.253194 27.2729 -2.81639 
423 424 27.4202 -0.249232 27.2779 -2.77858 
424 425 27.4191 -0.245738 27.2822 -2.72596 
425 426 27.4198 -0.24639 27.2901 -2.65225 
426 427 27.4194 -0.246816 27.2985 -2.55957 
427 428 27.4199 -0.242472 27.3091 -2.45107 
428 429 27.4194 -0.228506 27.319 -2.33309 
429 430 27.4196 -0.214843 27.33 -2.20463 
430 431 27.4199 -0.200265 27.3414 -2.0646 
431 432 27.4195 -0.179306 27.352 -1.914 
432 433 27.4194 -0.161859 27.3627 -1.75444 
433 434 27.4203 -0.145647 27.374 -1.58594 
434 435 27.4191 -0.128751 27.3831 -1.39922 
435 436 27.4213 -0.11199 27.3951 -1.19311 
436 437 27.4186 -0.0959398 27.401 -0.978125 
437 438 27.4199 -0.0835489 27.409 -0.765466 
438 439 27.4199 -0.0688366 27.4143 -0.551665 
439 440 27.42 -0.050637 27.4179 -0.337444 
440 441 27.4194 -0.0323453 27.4192 -0.119666 
441 442 27.4201 -0.0134142 27.4199 0.101182 
442 443 27.4203 0.0127377 27.4185 0.312659 
443 444 27.42 0.0396038 27.4152 0.51093 
444 445 27.4198 0.0617477 27.411 0.695313 
445 446 27.42 0.0796338 27.406 0.874079 
446 447 27.4205 0.0992763 27.4001 1.05327 
447 448 27.42 0.118939 27.3917 1.23928 
448 449 27.4194 0.136221 27.3821 1.42259 
449 450 27.4211 0.155204 27.3741 1.59754 
450 451 27.4203 0.17557 27.363 1.76243 
451 452 27.4201 0.190085 27.352 1.92101 
452 453 27.4199 0.203533 27.3407 2.07187 
453 454 27.4199 0.211957 27.33 2.20747 
454 455 27.4206 0.215734 27.3217 2.31658 
455 456 27.4208 0.213374 27.3144 2.40428 
456 457 27.4211 0.215797 27.3078 2.48036 
457 458 27.4199 0.231987 27.3012 2.53767 
458 459 27.4197 0.252838 27.2969 2.5801 
459 460 27.4206 0.271637 27.2942 2.61506 
460 461 27.4215 0.286655 27.2918 2.64842 
461 462 27.4201 0.287508 27.288 2.67262 
463 464 27.4199 -0.260433 27.2713 -2.83939 
464 465 27.419 -0.252809 27.2728 -2.81645 
465 466 27.4202 -0.249069 27.2778 -2.77892 
466 467 27.4191 -0.246332 27.2822 -2.72576 
467 468 27.4193 -0.246391 27.2897 -2.65182 
468 469 27.4204 -0.247346 27.2995 -2.55969 
469 470 27.4195 -0.241773 27.3086 -2.45186 
470 471 27.4192 -0.228276 27.3188 -2.33259 
471 472 27.4199 -0.215617 27.3303 -2.20498 
472 473 27.4194 -0.199777 27.3409 -2.06409 
473 474 27.4198 -0.179455 27.3523 -1.91472 
474 475 27.4193 -0.161575 27.3627 -1.75368 
475 476 27.4204 -0.145371 27.3741 -1.58598 
476 477 27.4188 -0.129238 27.3828 -1.39941 
477 478 27.4216 -0.11211 27.3954 -1.19311 
478 479 27.419 -0.0962701 27.4013 -0.978399 
479 480 27.4198 -0.0826861 27.409 -0.765534 
480 481 27.4195 -0.0692382 27.4138 -0.550833 
481 482 27.42 -0.0500419 27.4179 -0.337801 
482 483 27.4202 -0.0326112 27.4199 -0.120117 
483 484 27.4198 -0.013682 27.4196 0.101252 
484 485 27.4202 0.0122993 27.4184 0.313141 
485 486 27.4199 0.0397607 27.4151 0.510698 
486 487 27.4197 0.0617739 27.4108 0.695397 
487 488 27.4199 0.0798412 27.4059 0.874099 
488 489 27.4206 0.0989149 27.4002 1.05303 
489 490 27.4204 0.119058 27.3921 1.23899 
490 491 27.4193 0.136231 27.382 1.42309 
491 492 27.4206 0.156307 27.3736 1.59762 
492 493 27.4208 0.174788 27.3636 1.76217 
493 494 27.4196 0.189998 27.3515 1.92122 
494 495 27.4201 0.203627 27.341 2.07181 
495 496 27.4205 0.211864 27.3307 2.20743 
496 497 27.4201 0.215548 27.3213 2.31646 
497 498 27.4207 0.213571 27.3142 2.40459 
498 499 27.4214 0.216128 27.3082 2.48017 
499 500 27.4197 0.231923 27.301 2.53785 
500 501 27.4194 0.252318 27.2966 2.58021 
501 502 27.4207 0.271962 27.2943 2.61495 
502 503 27.4218 0.286782 27.2921 2.64797 
503 504 27.4199 0.287408 27.2878 2.673 
ITEM: TIMESTEP
2
ITEM: NUMBER OF ENTRIES
492
ITEM: BOX BOUNDS pp pp pp
-3.6000000000000000e+04 6.0000000000000000e+04
-1.2000000000000000e+04 3.6000000000000000e+04
-3.6000000000000000e+04 6.0000000000000000e+04
ITEM: ENTRIES c_batomIDs[1] c_batomIDs[2] c_distCalc[1] c_distCalc[2] c_distCalc[3] c_distCalc[4]
1 2 -nan -nan -nan -nan 
2 3 -nan -nan -nan -nan 
3 4 -nan -nan -nan -nan 
4 5 -nan -nan -nan -nan 
5 6 -nan -nan -nan -nan 
6 7 -nan -nan -nan -nan 
7 8 -nan -nan -nan -nan 
8 9 -nan -nan -nan -nan 
9 10 -nan -nan -nan -nan 
10 11 -nan -nan -nan -nan 
11 12 -nan -nan -nan -nan 
12 13 -nan -nan -nan -nan 
13 14 -nan -nan -nan -nan 
14 15 -nan -nan -nan -nan 
15 16 -nan -nan -nan -nan 
16 17 -nan -nan -nan -nan 
17 18 -nan -nan -nan -nan 
18 19 -nan -nan -nan -nan 
19 20 -nan -nan -nan -nan 
20 21 -nan -nan -nan -nan 
21 22 -nan -nan -nan -nan 
22 23 -nan -nan -nan -nan 
23 24 -nan -nan -nan -nan 
24 25 -nan -nan -nan -nan 
25 26 -nan -nan -nan -nan 
26 27 -nan -nan -nan -nan 
27 28 -nan -nan -nan -nan 
28 29 -nan -nan -nan -nan 
29 30 -nan -nan -nan -nan 
30 31 -nan -nan -nan -nan 
31 32 -nan -nan -nan -nan 
32 33 -nan -nan -nan -nan 
33 34 -nan -nan -nan -nan 
34 35 -nan -nan -nan -nan 
35 36 -nan -nan -nan -nan 
36 37 -nan -nan -nan -nan 
37 38 -nan -nan -nan -nan 
38 39 -nan -nan -nan -nan 
39 40 -nan -nan -nan -nan 
40 41 -nan -nan -nan -nan 
41 42 -nan -nan -nan -nan 
43 44 -nan -nan -nan -nan 
44 45 -nan -nan -nan -nan 
45 46 -nan -nan -nan -nan 
46 47 -nan -nan -nan -nan 
47 48 -nan -nan -nan -nan 
48 49 -nan -nan -nan -nan 
49 50 -nan -nan -nan -nan 
50 51 -nan -nan -nan -nan 
51 52 -nan -nan -nan -nan 
52 53 -nan -nan -nan -nan 
53 54 -nan -nan -nan -nan 
54 55 -nan -nan -nan -nan 
55 56 -nan -nan -nan -nan 
56 57 -nan -nan -nan -nan 
57 58 -nan -nan -nan -nan 
58 59 -nan -nan -nan -nan 
59 60 -nan -nan -nan -nan 
60 61 -nan -nan -nan -nan 
61 62 -nan -nan -nan -nan 
62 63 -nan -nan -nan -nan 
63 64 -nan -nan -nan -nan 
64 65 -nan -nan -nan -nan 
65 66 -nan -nan -nan -nan 
66 67 -nan -nan -nan -nan 
67 68 -nan -nan -nan -nan 
68 69 -nan -nan -nan -nan 
69 70 -nan -nan -nan -nan 
70 71 -nan -nan -nan -nan 
71 72 -nan -nan -nan -nan 
72 73 -nan -nan -nan -nan 
73 74 -nan -nan -nan -nan 
74 75 -nan -nan -nan -nan 
75 76 -nan -nan -nan -nan 
76 77 -nan -nan -nan -nan 
77 78 -nan -nan -nan -nan 
78 79 -nan -nan -nan -nan 
79 80 -nan -nan -nan -nan 
80 81 -nan -nan -nan -nan 
81 82 -nan -nan -nan -nan 
82 83 -nan -nan -nan -nan 
83 84 -nan -nan -nan -nan 
85 86 -nan -nan -nan -nan 
86 87 -nan -nan -nan -nan 
87 88 -nan -nan -nan -nan 
88 89 -nan -nan -nan -nan 
89 90 -nan -nan -nan -nan 
90 91 -nan -nan -nan -nan 
91 92 -nan -nan -nan -nan 
92 93 -nan -nan -nan -nan 
93 94 -nan -nan -nan -nan 
94 95 -nan -nan -nan -nan 
95 96 -nan -nan -nan -nan 
96 97 -nan -nan -nan -nan 
97 98 -nan -nan -nan -nan 
98 99 -nan -nan -nan -nan 
99 100 -nan -nan -nan -nan 
100 101 -nan -nan -nan -nan 
101 102 -nan -nan -nan -nan 
102 103 -nan -nan -nan -nan 
103 104 -nan -nan -nan -nan 
104 105 -nan -nan -nan -nan 
105 106 -nan -nan -nan -nan 
106 107 -nan -nan -nan -nan 
107 108 -nan -nan -nan -nan 
108 109 -nan -nan -nan -nan 
109 110 -nan -nan -nan -nan 
110 111 -nan -nan -nan -nan 
111 112 -nan -nan -nan -nan 
112 113 -nan -nan -nan -nan 
113 114 -nan -nan -nan -nan 
114 115 -nan -nan -nan -nan 
115 116 -nan -nan -nan -nan 
116 117 -nan -nan -nan -nan 
117 118 -nan -nan -nan -nan 
118 119 -nan -nan -nan -nan 
119 120 -nan -nan -nan -nan 
120 121 -nan -nan -nan -nan 
121 122 -nan -nan -nan -nan 
122 123 -nan -nan -nan -nan 
123 124 -nan -nan -nan -nan 
124 125 -nan -nan -nan -nan 
